ISO3,event date,Renewable_gen_GW,Demand_GW,share of res in demand
AUS,28-08-2020,4.469878854,24.59752271,0.181720692
AUS,26-06-2019,4.936315861,24.08387042,0.204963562
AUT,28-07-2016,6.934697917,6.75465625,1.026654453
AUT,02-12-2018,2.912479167,7.118291667,0.409154233
AUT,14-12-2021,4.560760417,8.340114583,0.546846254
AUT,20-01-2016,4.102979167,9.00709375,0.45552753
AUT,16-10-2021,3.616708333,6.42878125,0.562580712
AUT,21-07-2017,5.293927083,6.892583333,0.768061382
AUT,07-01-2021,4.738177083,7.927791667,0.5976667
AUS,02-04-2019,3.157946549,20.97166729,0.150581568
AUS,23-11-2016,3.675368459,21.95535688,0.1674019
AUS,19-08-2020,6.164349561,25.99810354,0.237107663
AUS,21-09-2017,3.336777875,20.95864583,0.159207704
AUT,19-11-2021,3.6778125,7.298625,0.503904845
AUS,30-08-2021,6.016742291,25.03659267,0.240317937
AUS,05-11-2017,3.052445081,18.71142271,0.163132709
AUS,21-03-2020,3.344955575,23.43178646,0.142752905
AUT,17-08-2018,3.469135417,6.769104167,0.512495499
AUS,26-07-2015,3.697852763,20.52693875,0.180146334
AUS,10-12-2016,2.031426106,19.37715875,0.104836118
AUT,13-04-2016,5.119666667,7.188802083,0.712172433
AUT,21-05-2015,2.3093125,6.83121875,0.338052782
ARG,01-05-2020,4.796,12.00285417,0.39957163
ARG,31-03-2021,6.17,14.85128958,0.415452137
AUT,17-11-2018,3.204166667,7.2051875,0.444702746
AUT,12-08-2020,5.8849375,6.761833333,0.870316852
ARG,18-09-2021,4.798680556,14.15358333,0.339043509
AUS,21-06-2020,4.846709249,24.79319021,0.195485503
AUS,28-09-2021,5.032805031,23.39902469,0.215086103
AUT,09-12-2020,5.567927083,8.614057292,0.646376834
AUS,15-03-2021,4.473687148,24.43882988,0.18305652
AUT,19-07-2019,4.8574375,6.82809375,0.711389983
AUT,21-08-2018,4.52875,7.325541667,0.61821367
AUS,13-01-2017,3.787440554,24.54361979,0.154314669
AUS,06-10-2019,3.797046341,17.70319104,0.214483724
ARG,11-12-2021,5.104116667,16.26910417,0.313730653
AUS,27-06-2021,4.308634397,26.23989963,0.164201634
AUS,15-02-2017,2.28716671,22.67022167,0.10088859
ARG,28-08-2021,6.301491667,15.47189583,0.40728633
AUS,04-07-2015,2.693884556,22.43597375,0.120069875
ARG,22-11-2021,6.621692083,17.47660417,0.378888943
AUT,10-04-2015,3.977729167,6.91296875,0.575401005
AUS,18-10-2018,3.744983878,20.74383417,0.180534796
AUS,03-08-2018,5.339281567,22.59273146,0.236327404
AUS,23-04-2021,4.392803013,24.83213331,0.176899945
AUS,28-12-2018,4.324425943,23.31194313,0.185502595
ARG,26-01-2022,5.682307222,19.1743125,0.296349985
AUT,07-06-2019,7.411729167,6.947083333,1.066883584
AUT,24-09-2020,4.430145833,7.208791667,0.61454763
AUS,09-02-2016,2.547769399,22.96746958,0.110929477
AUT,30-11-2017,6.0861875,9.078447917,0.670399561
ARG,26-05-2020,8.304,14.96152083,0.55502379
AUS,06-02-2019,3.332183536,24.21837438,0.137589067
ARG,28-05-2020,6.743,14.87547917,0.453296322
AUT,06-06-2019,8.2025,7.289375,1.125267941
AUT,13-05-2017,5.596302083,5.932989583,0.943251628
AUT,05-03-2018,5.24034375,8.80225,0.59534139
ARG,13-11-2020,6.022,16.23304167,0.370971758
AUT,16-02-2018,4.931375,8.5435625,0.577203596
AUS,25-01-2022,4.482088033,27.99137958,0.16012387
AUS,21-11-2018,4.736301929,20.99832104,0.22555622
AUS,22-01-2016,2.556477675,24.12795271,0.105955018
AUS,10-02-2016,2.71403004,23.21963083,0.11688515
AUT,19-03-2016,3.312572917,6.730479167,0.492174901
ARG,03-03-2020,6.889,19.8215,0.347551901
ARG,07-10-2020,5.136,14.35389583,0.357812266
AUT,26-03-2015,4.084072917,7.28934375,0.560279918
AUT,17-05-2016,7.40409375,7.029916667,1.05322639
ARG,18-09-2020,6.486,14.114375,0.459531506
AUT,11-05-2019,5.57734375,6.136541667,0.908874094
AUT,15-10-2017,3.548729167,5.614458333,0.632069731
AUT,23-07-2017,4.442479167,5.435395833,0.817323945
AUT,19-01-2017,3.583135417,9.225729167,0.388385064
AUT,27-01-2019,2.759291667,7.279760417,0.379036055
AUT,24-04-2015,4.3250625,6.925572917,0.624506095
AUS,06-09-2021,5.73165062,24.00629283,0.238756174
AUS,30-07-2021,6.623618683,26.97598619,0.245537592
AUS,24-07-2017,4.358421429,23.03371313,0.189219229
AUS,03-02-2020,4.080047316,27.78749146,0.146830358
AUS,17-08-2016,3.742565322,22.40311708,0.167055562
AUS,18-07-2020,5.415752642,25.78161563,0.210062578
AUS,25-08-2019,3.504893398,19.83994917,0.176658386
AUS,04-01-2016,3.105162066,20.60018479,0.15073467
AUS,22-01-2022,5.523112238,25.71475332,0.214783792
AUS,25-04-2021,3.943143406,22.35118906,0.176417612
AUS,05-12-2016,2.952825586,23.02961438,0.128218629
AUS,13-03-2015,1.80493748,21.53272271,0.083823003
AUS,03-06-2020,4.491203582,26.63857875,0.168597718
ARG,11-02-2020,6.437,15.52252083,0.414687799
AUS,08-10-2020,5.989707036,23.45492623,0.25537096
AUT,21-06-2017,5.000010417,7.37246875,0.678200286
AUT,29-03-2018,3.978854167,8.211895833,0.484523215
AUT,15-11-2017,6.43946875,8.650854167,0.744373749
ARG,01-05-2021,4.911,12.46004354,0.394139875
AUT,03-03-2015,3.799,7.734552083,0.491172593
AUS,04-02-2022,5.976212297,25.53790403,0.234013421
AUS,13-08-2019,4.18902375,23.85666021,0.175591374
ARG,14-01-2020,8.398,18.99954167,0.442010663
AUT,19-02-2018,5.530927083,8.508958333,0.650012242
AUT,29-01-2015,3.697166667,7.489677083,0.493634989
AUT,24-07-2018,5.74646875,6.779104167,0.847673765
AUT,04-12-2019,5.521208333,8.8744375,0.622147413
AUT,28-01-2020,3.798270833,8.65640625,0.43878149
AUT,26-12-2020,3.602375,6.653427083,0.541431499
AUT,19-10-2019,2.330041667,6.278197917,0.371132242
AUT,21-11-2016,6.431041667,7.925614583,0.811424982
AUT,04-11-2019,3.98875,7.468989583,0.534041446
AUS,02-08-2020,3.052701011,24.13897708,0.126463561
ARG,12-01-2022,5.888271667,22.83233333,0.257891805
AUS,30-08-2017,3.586942216,23.15994688,0.154876962
AUS,25-07-2016,4.983424975,23.51159813,0.211956029
AUT,12-08-2019,5.17690625,6.84975,0.75578032
AUS,19-07-2017,4.492420265,23.06520208,0.194770471
AUS,29-07-2015,4.16822181,23.99067292,0.17374343
AUS,28-06-2021,5.646720053,28.44163148,0.198537136
AUS,05-12-2017,1.860995196,21.0030875,0.088605792
AUS,11-11-2020,5.424321914,23.1891225,0.233916653
AUS,10-11-2015,2.839835755,21.39592917,0.132727854
AUT,21-09-2020,5.441052083,6.97659375,0.779900949
AUS,15-04-2019,3.569175757,20.5205475,0.1739318
AUS,05-09-2015,2.880649199,20.22035104,0.142462868
AUS,18-04-2019,3.470600898,20.60822625,0.168408521
AUS,21-03-2018,3.744006842,21.30533896,0.175730921
AUT,03-02-2016,5.867010417,8.32940625,0.704373186
AUT,16-07-2019,5.407052083,6.79671875,0.795538595
AUT,08-06-2017,5.801583333,6.94478125,0.835387484
AUS,20-01-2022,6.700402209,27.08732123,0.247363043
AUS,13-05-2018,2.829703807,19.82852063,0.142708771
AUS,21-09-2018,3.142177103,21.05603,0.149229323
AUS,06-12-2020,5.954633384,22.57153396,0.26381164
AUS,12-03-2016,1.879370082,21.90989313,0.085777236
AUS,02-07-2019,3.678202807,23.53333292,0.156297572
AUS,22-07-2017,4.494817145,21.84585188,0.205751516
AUS,18-03-2019,2.854713433,21.79505563,0.130979865
AUS,03-05-2015,1.957175512,19.58217792,0.099946774
AUT,23-01-2019,5.106114583,9.28946875,0.549667018
ARG,01-04-2020,4.843,13.21189583,0.366563592
AUT,08-07-2018,5.172041667,5.250083333,0.985135157
AUT,25-12-2017,3.690354167,6.31265625,0.584596091
AUT,28-01-2015,3.174239583,7.618166667,0.416667122
AUS,29-11-2020,5.027646112,24.18009104,0.207925028
AUS,07-11-2015,1.537135497,19.418295,0.079159138
ARG,07-04-2020,5.131,12.5510625,0.408810011
AUS,26-02-2017,1.888044192,19.57049979,0.09647399
AUT,20-09-2017,8.892927083,7.677208333,1.158354274
AUS,30-08-2018,5.496331251,23.24626,0.236439378
AUT,17-06-2016,7.989854167,6.839833333,1.168135798
AUS,27-03-2021,4.442135848,22.22461567,0.199874586
ARG,16-11-2021,6.437177778,15.76433333,0.408338091
AUS,05-04-2019,3.799274774,20.84463688,0.182266297
AUS,13-12-2020,6.057362401,22.65006771,0.267432419
AUT,26-10-2020,6.417614583,6.153614583,1.042901614
AUT,30-07-2016,5.941354167,5.6940625,1.043429742
ARG,16-12-2021,5.015477778,17.5925625,0.285090803
AUS,29-06-2017,4.142676788,24.0219075,0.172454115
AUS,26-05-2015,2.842655095,23.34636583,0.121760068
AUS,28-03-2017,1.691686898,21.58623292,0.078368787
AUS,13-01-2020,3.924530997,25.93783688,0.151305254
AUS,11-01-2022,5.83327684,26.92391558,0.216657819
AUS,29-03-2020,4.144101817,21.85467083,0.189620876
AUT,06-08-2018,4.30546875,6.85734375,0.627862465
AUT,25-10-2015,2.89425,5.40909375,0.535071148
AUT,17-04-2016,4.2755625,5.542135417,0.77146482
AUT,24-01-2018,4.349010417,8.595520833,0.505962408
AUT,03-09-2016,4.1676875,5.94678125,0.700830807
AUT,22-10-2017,3.183427083,6.095354167,0.52227106
AUT,23-08-2019,5.40475,7.07425,0.764003251
AUT,22-08-2016,7.922510417,6.859,1.155053276
AUT,17-04-2018,7.377416667,7.14675,1.032275743
AUS,10-07-2019,6.206359216,22.76493625,0.272628008
AUT,18-10-2016,4.426104167,7.799916667,0.567455315
ARG,20-01-2021,8.431,18.6908125,0.451077234
AUT,02-01-2017,4.0275625,8.015375,0.50247961
AUT,28-05-2016,6.006854167,5.584416667,1.07564577
AUT,13-01-2016,4.8590625,8.564291667,0.567363034
AUS,04-10-2020,5.509034006,20.56853,0.267838003
AUT,26-08-2015,2.9853125,6.897291667,0.432823874
AUS,18-03-2018,4.008834765,20.78563396,0.192865648
AUS,31-03-2019,3.221529386,18.46034229,0.174510815
AUT,07-09-2015,4.826333333,6.550635417,0.736773309
AUS,15-12-2017,2.132904016,22.72177896,0.093870468
AUT,27-05-2015,2.643677083,6.64503125,0.397842686
AUT,15-05-2021,6.2461875,5.828791667,1.071609324
AUT,31-07-2015,3.615020833,5.942614583,0.608321604
ARG,09-07-2021,5.540944444,14.72254167,0.376357871
AUS,07-03-2016,3.251034375,23.73791208,0.136955363
AUT,01-02-2020,3.462489583,6.81546875,0.508033961
AUS,20-10-2017,2.881210469,20.22258333,0.142474897
AUT,11-03-2021,4.765072917,8.171520833,0.58313171
AUS,01-09-2016,2.86107681,22.13785646,0.129239107
AUS,27-03-2018,3.723132506,21.50160313,0.173156043
AUT,01-07-2021,7.785802083,7.147145833,1.089358223
AUS,17-03-2019,2.668516126,19.90328333,0.134074167
AUT,11-04-2021,4.733125,5.772947917,0.81988008
AUS,18-08-2018,5.741264788,20.59395167,0.278784028
AUS,06-04-2021,4.600698282,24.83108927,0.185279761
AUT,24-05-2016,8.047604167,7.22778125,1.113426637
AUT,25-07-2017,7.830041667,6.699958333,1.168670203
AUT,08-10-2021,4.858625,7.411677083,0.65553652
AUS,21-03-2017,2.755174463,23.45501792,0.117466312
AUT,05-12-2018,4.575,8.551677083,0.534982782
AUT,29-01-2019,4.891833333,8.876114583,0.551123274
AUT,27-07-2021,7.171010417,7.0034375,1.023927238
AUT,30-03-2015,4.1666875,6.934614583,0.600853508
AUT,09-03-2017,4.204489583,8.113927083,0.51818183
AUS,30-07-2020,3.929342222,26.75690813,0.146853373
AUS,01-02-2015,2.438664169,19.37659333,0.125856188
AUS,23-03-2018,3.460476113,21.54424979,0.160621797
AUS,21-01-2015,2.146715696,23.42967229,0.091623804
AUS,26-11-2020,5.035358191,25.36708354,0.198499689
AUT,07-06-2018,6.4260625,7.257104167,0.885485774
AUT,10-06-2020,6.7130625,6.89215625,0.974014845
ARG,21-02-2021,8.347,14.46094792,0.577209741
AUS,09-12-2015,2.078521543,23.44148958,0.088668492
AUS,20-02-2015,2.212586628,23.31802813,0.094887381
AUT,10-08-2015,4.16021875,5.877427083,0.707829921
AUS,03-09-2021,5.488411256,24.46226523,0.224362348
AUS,04-06-2016,2.773918125,21.72305854,0.127694639
AUS,06-07-2016,4.507245492,24.00601563,0.187754835
ARG,28-06-2020,6.272,15.937625,0.393534168
AUT,15-12-2018,3.762479167,8.13465625,0.462524666
AUS,16-05-2016,3.646189275,21.14396542,0.172445859
AUT,07-11-2018,5.128177083,7.66440625,0.669089935
AUT,15-01-2017,2.276302083,7.320614583,0.310944123
AUS,28-10-2020,4.266473307,23.41085958,0.182243343
AUS,04-04-2019,4.013277482,21.20085646,0.189297894
ARG,24-05-2021,7.442,15.72096747,0.473380536
AUT,01-01-2015,1.460989583,6.29371875,0.232134552
AUT,21-01-2018,5.457770833,7.066052083,0.772393236
ARG,05-05-2020,5.729,14.12795833,0.405507991
ARG,28-03-2020,5.368,13.54947917,0.39617759
ARG,02-09-2021,5.5527,16.08252083,0.345263038
AUT,17-12-2021,4.88296875,8.183385417,0.596692995
AUT,28-11-2016,5.665604167,8.66175,0.654094631
AUT,25-12-2020,3.700802083,6.304427083,0.587016399
AUS,11-01-2016,3.498689696,24.59896229,0.142229158
AUS,23-11-2017,2.241843761,22.00679458,0.101870527
AUS,19-05-2016,3.504145581,21.42744646,0.163535379
AUS,21-04-2021,5.103680972,25.0306661,0.20389713
AUS,04-08-2015,4.878234179,24.14429458,0.202045007
AUT,22-05-2015,2.340479167,6.887708333,0.339805209
AUS,21-01-2019,3.166073042,24.38284833,0.129848367
AUT,23-10-2020,5.089354167,7.516333333,0.677105969
ARG,13-09-2021,6.939494444,15.3725625,0.451420799
AUT,06-05-2017,4.776520833,5.948760417,0.802943891
AUS,14-02-2017,2.050879457,22.60217021,0.090738165
AUT,12-07-2015,2.345020833,5.38903125,0.43514701
AUT,02-01-2018,6.088822917,7.72965625,0.787722341
AUT,08-02-2015,3.39521875,6.948260417,0.488642991
AUS,28-06-2015,2.42265545,21.2077725,0.114234319
ARG,23-01-2020,8.067,19.47877083,0.414143175
AUS,11-02-2017,3.487499208,25.21037854,0.138335853
AUS,11-06-2020,3.728220033,27.37419854,0.136194674
AUS,30-01-2022,4.893911452,26.01887381,0.188090825
AUT,12-02-2015,3.87265625,8.287052083,0.467314096
AUS,29-05-2019,5.526549225,22.902845,0.241304049
AUT,13-10-2019,2.7955,5.7040625,0.4900893
AUT,28-07-2020,5.476510417,6.742927083,0.812185917
AUS,16-05-2019,3.444415653,22.0533175,0.156185828
AUT,25-04-2016,6.009,7.413666667,0.810530102
AUT,22-09-2017,7.22784375,7.295364583,0.990744694
ARG,24-01-2022,5.564131667,18.63847917,0.298529275
ARG,15-04-2020,5.657,13.34922917,0.423769787
AUT,30-09-2019,4.860854167,7.167177083,0.678210418
ARG,01-03-2020,6.108,16.36127083,0.373320634
ARG,10-02-2022,5.130722778,18.3116875,0.280188419
AUS,20-03-2019,2.91793864,22.60738625,0.129070146
AUS,12-12-2021,4.917007798,21.14688222,0.232516914
AUS,24-06-2018,3.433866881,22.31298542,0.153895448
AUT,30-06-2016,7.677333333,7.196208333,1.066858126
AUT,05-11-2020,6.432010417,7.694510417,0.835921984
AUS,19-01-2022,6.597093485,27.46016916,0.240242274
AUT,13-10-2021,5.194083333,7.880604167,0.659097098
AUT,06-11-2017,5.458125,8.17875,0.667354425
AUT,02-05-2016,5.48934375,7.322145833,0.749690579
AUT,13-02-2016,3.580354167,7.031114583,0.509215733
AUS,16-10-2019,4.769605696,20.81032542,0.229194191
ARG,11-10-2021,5.574018182,13.12320833,0.424745081
AUS,19-03-2015,2.827214829,22.9680025,0.123093631
AUS,06-08-2017,4.139471071,20.6762075,0.200204562
AUT,09-10-2017,6.364333333,7.448447917,0.854450941
AUS,02-01-2018,2.400713665,21.31199542,0.112646123
AUS,01-03-2019,4.699301349,24.63089396,0.190788908
AUS,09-08-2020,4.641776105,25.53410563,0.181787299
AUS,08-03-2020,4.036624496,22.47537208,0.179602121
ARG,08-05-2021,4.923,15.03072917,0.32752902
AUT,12-10-2016,5.031833333,7.935375,0.634101518
AUT,27-11-2017,4.096416667,8.876239583,0.461503616
AUT,08-10-2018,3.927083333,7.360010417,0.53357035
ARG,26-12-2020,4.367,16.9278125,0.25797781
AUT,05-07-2021,6.40940625,7.1635,0.894731102
AUS,15-12-2021,4.85219224,24.26525548,0.199964606
AUS,24-11-2018,3.846938226,18.83054167,0.204292489
AUS,02-02-2016,3.283824813,23.91997521,0.137283788
AUT,13-12-2021,4.58584375,8.22403125,0.557615069
ARG,17-08-2020,6.405,14.32725,0.447050202
AUS,18-10-2019,4.457214563,19.71989667,0.226026264
AUT,19-05-2021,7.74609375,7.438145833,1.041401167
AUT,02-12-2017,4.507416667,7.93859375,0.567785279
ARG,10-09-2021,7.104215152,16.9098125,0.420123828
ARG,17-12-2020,7.663,17.68802083,0.433231059
AUT,20-02-2015,2.547375,8.08065625,0.315243579
AUT,26-10-2018,3.94796875,6.041739583,0.65344901
AUT,16-08-2020,4.179614583,5.31078125,0.7870056
AUT,07-04-2020,5.067875,6.364197917,0.796310088
AUT,09-03-2018,3.974,8.244760417,0.48200309
AUT,24-05-2015,0.55890625,5.176260417,0.107974909
AUT,09-10-2020,5.624541667,7.112635417,0.790781664
AUS,17-11-2016,3.583427835,21.48274083,0.166804965
AUT,18-11-2021,4.187333333,8.000708333,0.523370327
AUS,25-03-2017,1.326982364,20.3754525,0.065126522
AUT,13-02-2020,6.06046875,8.401052083,0.721394022
AUS,18-03-2017,2.216960234,20.38985688,0.108728582
AUT,16-03-2020,6.099479167,7.207135417,0.846311164
AUT,22-12-2015,1.92028125,7.865708333,0.24413329
AUT,09-05-2021,5.184104167,5.307520833,0.976746833
AUT,03-03-2019,4.291395833,6.421291667,0.668307259
AUT,30-12-2018,4.713395833,6.71540625,0.701877989
ARG,09-07-2020,8.299,17.39764583,0.477018562
AUS,29-10-2018,2.489251382,20.66793542,0.120440254
AUS,02-12-2020,4.406766604,24.99048833,0.176337755
AUS,09-11-2017,2.10047227,20.45393396,0.102692825
AUS,04-05-2020,4.228074113,25.10225438,0.16843404
AUS,20-08-2015,4.442858757,22.53090083,0.197189575
AUS,10-09-2015,3.022555051,21.92047208,0.137887316
AUT,08-11-2019,6.04634375,7.6914375,0.786113617
ARG,20-04-2020,5.677,12.92854167,0.439105983
AUT,05-12-2020,4.431572917,7.246151042,0.611576117
AUT,01-11-2016,2.945947917,6.081729167,0.484393145
ARG,06-08-2020,5.868,14.63083333,0.401070798
AUS,21-02-2015,1.993742092,21.98381771,0.090691349
AUS,18-09-2017,4.622848439,20.65252188,0.223839416
AUT,30-01-2015,4.69475,6.667625,0.704111284
AUS,06-11-2020,4.50888195,23.06348042,0.195498766
AUS,05-02-2020,3.509619056,26.61374,0.131872448
AUT,11-07-2017,5.711354167,7.228895833,0.790072827
AUT,07-01-2019,4.608791667,8.526229167,0.540542786
ARG,06-03-2020,7.203,19.23464583,0.374480511
ARG,18-08-2020,6.196,15.6415625,0.396124108
AUT,10-03-2015,2.89078125,7.93003125,0.364535922
AUS,21-10-2018,2.93653219,18.51269313,0.158622636
AUT,29-12-2015,2.552010417,4.082541667,0.625103336
AUT,15-09-2018,3.7020625,6.171,0.599912899
AUS,17-05-2021,4.900947395,26.1612756,0.187335949
AUS,16-01-2015,3.023425753,22.64071625,0.133539316
AUS,03-10-2020,4.771736077,21.02625708,0.226941774
AUT,22-08-2019,5.106677083,7.15003125,0.71421745
AUT,03-01-2017,3.4889375,8.26071875,0.422352777
AUT,13-12-2020,2.673739583,6.590399306,0.405702213
AUS,06-06-2016,4.228396006,22.91287854,0.184542331
AUT,06-01-2015,3.730333333,5.949145833,0.627036794
AUT,01-05-2018,5.59778125,5.613458333,0.997207233
ARG,26-08-2021,6.165695,17.18675,0.358747
AUS,16-01-2022,4.91354667,24.55490651,0.200104475
AUT,11-08-2020,6.030604167,6.782885417,0.889091264
AUS,22-02-2021,5.38640436,26.77841298,0.201147259
AUS,20-07-2019,5.669680361,20.74964604,0.273242269
AUT,14-07-2018,4.373729167,5.67884375,0.770179522
AUS,30-05-2021,5.148618173,25.27942429,0.203668332
AUS,21-06-2019,4.295591857,24.63429083,0.174374488
AUT,28-04-2019,7.55753125,5.736385417,1.317472712
AUT,29-04-2016,4.418395833,7.124489583,0.620170158
ARG,19-04-2021,5.574,14.73446958,0.378296617
AUT,25-12-2021,2.103395833,6.323395833,0.332637065
AUT,29-07-2019,6.478427083,6.779895833,0.955534899
AUT,06-06-2018,6.035260417,7.214979167,0.836490346
AUS,10-02-2020,3.99170715,26.5914275,0.150112556
AUS,13-07-2019,5.715649995,21.49499083,0.265906138
ARG,07-08-2021,5.117035606,15.21458333,0.3363244
AUS,18-08-2020,5.768819943,25.609165,0.225263883
AUS,24-06-2019,5.239202451,25.07803792,0.208915963
AUS,20-09-2018,3.336458569,21.45821313,0.155486319
AUT,10-01-2016,1.554677083,6.6989375,0.232078159
AUS,01-12-2018,4.734753132,20.18000542,0.234625959
AUT,23-09-2018,3.487666667,5.768395833,0.60461639
AUT,05-11-2019,4.575322917,7.906375,0.57868782
ARG,21-06-2021,6.108604167,17.74695833,0.344205697
AUT,30-04-2016,4.048291667,5.940208333,0.681506681
ARG,31-12-2019,6.58,16.38647917,0.401550567
AUS,27-09-2020,4.505083761,21.73047208,0.207316424
ARG,23-05-2020,6.918,14.6843125,0.471115008
AUS,17-07-2015,3.157248199,25.2534975,0.125022215
AUS,07-06-2020,3.814613888,25.32694458,0.150614847
AUS,07-02-2020,4.399632412,26.46760479,0.166227071
AUT,21-12-2020,3.2108125,7.557955109,0.424825558
AUS,21-05-2015,2.739225012,22.79789458,0.120152543
AUT,16-11-2018,3.626208333,8.012145833,0.452588908
AUT,05-01-2019,5.13365625,7.616520833,0.674015914
AUS,19-08-2017,2.872704088,21.35774479,0.134504093
AUS,25-12-2019,3.451627698,18.78699833,0.183724278
AUS,23-02-2019,3.638663402,19.77709854,0.183983682
AUS,07-12-2021,5.353767842,24.58164474,0.217795347
AUT,22-12-2020,3.294864583,7.7761875,0.42371208
ARG,03-08-2020,4.53,14.49797917,0.31245734
AUS,02-07-2021,5.187928423,27.66298465,0.187540444
AUS,08-08-2018,5.079777814,22.91108542,0.22171703
AUS,21-02-2019,3.378467696,22.45281125,0.150469697
AUT,01-10-2021,4.279895833,7.065125,0.605777794
AUT,15-05-2016,6.41515625,5.46140625,1.174634509
AUT,15-05-2018,7.435489583,7.2938125,1.019424284
ARG,12-02-2022,3.957091667,14.42004167,0.274416105
AUT,19-06-2018,6.676302083,7.237520833,0.922457045
AUS,11-12-2017,2.204055394,21.61683146,0.101960151
AUT,29-05-2016,6.11040625,5.255989583,1.162560571
AUT,29-11-2021,4.748864583,8.22853125,0.577121778
AUT,08-07-2015,4.066510417,7.03875,0.577731901
AUT,09-03-2020,5.060677083,8.10221875,0.624603857
ARG,11-08-2021,6.151977525,19.44472917,0.316382783
AUS,30-11-2021,5.032253737,24.47251013,0.205628835
AUT,09-06-2021,8.088229167,7.214552083,1.121099283
AUS,22-10-2018,3.451130251,19.85518646,0.173815051
AUS,29-10-2017,3.631681598,18.71533208,0.194048472
AUS,30-06-2015,2.744707786,23.93477354,0.114674483
AUT,27-09-2019,3.929552083,7.12303125,0.551668517
AUS,05-01-2016,2.954729887,21.19255521,0.139423012
ARG,21-07-2020,7.338,16.24322917,0.451757463
AUS,07-01-2016,3.268550767,20.88044833,0.156536427
AUT,05-08-2015,4.093895833,6.18753125,0.661636389
AUS,26-04-2020,4.142311505,21.39580375,0.193603921
AUT,04-01-2016,4.329114583,8.08309375,0.535576441
ARG,27-11-2021,5.302068687,16.63725,0.318686603
ARG,29-01-2020,6.41,17.21527083,0.372343837
AUT,08-07-2019,5.689552083,6.98378125,0.814680741
AUT,13-07-2016,7.527104167,7.155989583,1.051860694
AUS,07-07-2016,3.427591048,24.05895792,0.142466314
AUS,28-12-2016,3.966802817,22.05072542,0.179894436
