year,country_ISO3,number_of_companies,sector
2017.0,TUR,2,energy_and_green
2017.0,TWN,4,energy_and_non_green
2017.0,TWN,1,energy_and_green
2017.0,UGA,1,energy_and_non_green
2017.0,UGA,2,energy_and_green
2017.0,UKR,5,energy_and_non_green
2017.0,USA,244,energy_and_non_green
2017.0,USA,155,energy_and_green
2017.0,VNM,2,energy_and_non_green
2017.0,VNM,1,energy_and_green
2017.0,ZAF,2,energy_and_non_green
2017.0,ZAF,1,energy_and_green
2017.0,ZWE,1,energy_and_non_green
2018.0,ARE,4,energy_and_non_green
2018.0,ARE,1,energy_and_green
2018.0,AUS,8,energy_and_non_green
2018.0,AUS,11,energy_and_green
2018.0,AUT,1,energy_and_non_green
2018.0,BEL,2,energy_and_non_green
2018.0,BEL,1,energy_and_green
2018.0,BGR,1,energy_and_green
2018.0,BRA,13,energy_and_non_green
2018.0,BRA,5,energy_and_green
2018.0,BRB,1,energy_and_green
2018.0,CAN,38,energy_and_non_green
2018.0,CAN,21,energy_and_green
2018.0,CHE,5,energy_and_non_green
2018.0,CHE,13,energy_and_green
2018.0,CHL,1,energy_and_non_green
2018.0,CHL,3,energy_and_green
2018.0,CHN,10,energy_and_non_green
2018.0,CHN,5,energy_and_green
2018.0,COL,1,energy_and_non_green
2018.0,COL,1,energy_and_green
2018.0,CYP,1,energy_and_green
2018.0,CZE,3,energy_and_non_green
2018.0,CZE,1,energy_and_green
2018.0,DEU,22,energy_and_non_green
2018.0,DEU,17,energy_and_green
2018.0,DNK,5,energy_and_non_green
2018.0,DNK,2,energy_and_green
2018.0,EGY,4,energy_and_non_green
2018.0,EGY,4,energy_and_green
2018.0,ESP,13,energy_and_non_green
2018.0,ESP,17,energy_and_green
2018.0,EST,2,energy_and_green
2018.0,ETH,1,energy_and_green
2018.0,FIN,5,energy_and_non_green
2018.0,FRA,9,energy_and_non_green
2018.0,FRA,10,energy_and_green
2018.0,GBR,34,energy_and_non_green
2018.0,GBR,35,energy_and_green
2018.0,GHA,1,energy_and_non_green
2018.0,GRC,2,energy_and_green
2018.0,HKG,4,energy_and_non_green
2018.0,HKG,2,energy_and_green
2018.0,HRV,2,energy_and_non_green
2018.0,IDN,1,energy_and_non_green
2018.0,IDN,4,energy_and_green
2018.0,IND,31,energy_and_non_green
2018.0,IND,39,energy_and_green
2018.0,IRL,2,energy_and_non_green
2018.0,IRL,4,energy_and_green
2018.0,ISR,10,energy_and_non_green
2018.0,ISR,3,energy_and_green
2018.0,ITA,4,energy_and_non_green
2018.0,ITA,2,energy_and_green
2018.0,JPN,9,energy_and_non_green
2018.0,JPN,8,energy_and_green
2018.0,KAZ,1,energy_and_non_green
2018.0,KEN,2,energy_and_non_green
2018.0,KEN,1,energy_and_green
2018.0,KOR,6,energy_and_non_green
2018.0,KOR,4,energy_and_green
2018.0,LBN,1,energy_and_green
2018.0,LTU,2,energy_and_non_green
2018.0,LTU,2,energy_and_green
2018.0,LUX,1,energy_and_green
2018.0,LVA,1,energy_and_non_green
2018.0,MEX,2,energy_and_non_green
2018.0,MEX,2,energy_and_green
2018.0,MKD,1,energy_and_non_green
2018.0,MLT,2,energy_and_green
2018.0,MYS,3,energy_and_non_green
2018.0,NGA,4,energy_and_non_green
2018.0,NGA,5,energy_and_green
2018.0,NLD,50,energy_and_non_green
2018.0,NLD,24,energy_and_green
2018.0,NOR,4,energy_and_non_green
2018.0,NOR,11,energy_and_green
2018.0,NZL,1,energy_and_non_green
2018.0,NZL,2,energy_and_green
2018.0,PAK,1,energy_and_non_green
2018.0,PAK,1,energy_and_green
2018.0,PER,1,energy_and_non_green
2018.0,POL,2,energy_and_non_green
2018.0,POL,3,energy_and_green
2018.0,PRT,5,energy_and_non_green
2018.0,PRT,2,energy_and_green
2018.0,PSE,1,energy_and_non_green
2018.0,QAT,1,energy_and_non_green
2018.0,RUS,3,energy_and_non_green
2018.0,RUS,1,energy_and_green
2018.0,RWA,1,energy_and_green
2018.0,SAU,1,energy_and_non_green
2018.0,SAU,1,energy_and_green
2018.0,SGP,9,energy_and_non_green
2018.0,SGP,16,energy_and_green
2018.0,SVK,1,energy_and_green
2018.0,SVN,1,energy_and_green
2018.0,SWE,7,energy_and_non_green
2018.0,SWE,7,energy_and_green
2018.0,TAN,1,energy_and_green
2018.0,THA,1,energy_and_green
2018.0,TUN,1,energy_and_non_green
2018.0,TUR,2,energy_and_non_green
2018.0,TUR,5,energy_and_green
2018.0,TWN,1,energy_and_non_green
2018.0,UGA,1,energy_and_non_green
2018.0,UKR,3,energy_and_non_green
2018.0,UKR,2,energy_and_green
2018.0,USA,172,energy_and_non_green
2018.0,USA,146,energy_and_green
2018.0,VNM,2,energy_and_non_green
2018.0,VNM,1,energy_and_green
2018.0,ZAF,2,energy_and_non_green
2018.0,ZAF,1,energy_and_green
2018.0,ZWE,1,energy_and_green
2019.0,ARE,1,energy_and_non_green
2019.0,ARE,3,energy_and_green
2019.0,ARG,1,energy_and_non_green
2019.0,AUS,10,energy_and_non_green
2019.0,AUS,10,energy_and_green
2019.0,AUT,1,energy_and_non_green
2019.0,AUT,2,energy_and_green
2019.0,BEL,2,energy_and_non_green
2019.0,BEL,2,energy_and_green
2019.0,BGD,1,energy_and_green
2019.0,BGR,1,energy_and_non_green
2019.0,BOL,1,energy_and_non_green
2019.0,BRA,4,energy_and_non_green
2019.0,BRA,7,energy_and_green
2019.0,CAN,24,energy_and_non_green
2019.0,CAN,22,energy_and_green
2019.0,CHE,4,energy_and_non_green
2019.0,CHE,9,energy_and_green
2019.0,CHL,1,energy_and_non_green
2019.0,CHL,1,energy_and_green
2019.0,CHN,4,energy_and_non_green
2019.0,CHN,2,energy_and_green
2019.0,COL,4,energy_and_non_green
2019.0,COL,1,energy_and_green
2019.0,CYM,1,energy_and_non_green
2019.0,DEU,7,energy_and_non_green
2019.0,DEU,21,energy_and_green
2019.0,DNK,1,energy_and_non_green
2019.0,DNK,1,energy_and_green
2019.0,EGY,1,energy_and_non_green
2019.0,EGY,3,energy_and_green
2019.0,ESP,11,energy_and_non_green
2019.0,ESP,8,energy_and_green
2019.0,EST,4,energy_and_green
2019.0,FIN,3,energy_and_green
2019.0,FRA,4,energy_and_non_green
2019.0,FRA,7,energy_and_green
2019.0,GBR,26,energy_and_non_green
2019.0,GBR,39,energy_and_green
2019.0,GHA,2,energy_and_non_green
2019.0,GHA,1,energy_and_green
2019.0,GRC,1,energy_and_green
2019.0,HKG,2,energy_and_non_green
2019.0,HKG,2,energy_and_green
2019.0,HRV,2,energy_and_green
2019.0,IDN,1,energy_and_non_green
2019.0,IDN,4,energy_and_green
2019.0,IND,19,energy_and_non_green
2019.0,IND,29,energy_and_green
2019.0,IRL,1,energy_and_non_green
2019.0,IRL,4,energy_and_green
2019.0,ISR,8,energy_and_non_green
2019.0,ISR,6,energy_and_green
2019.0,ITA,5,energy_and_non_green
2019.0,ITA,5,energy_and_green
2019.0,JPN,7,energy_and_non_green
2019.0,JPN,2,energy_and_green
2019.0,KEN,1,energy_and_non_green
2019.0,KEN,1,energy_and_green
2019.0,KOR,4,energy_and_non_green
2019.0,LTU,5,energy_and_green
2019.0,LVA,2,energy_and_green
2019.0,MAR,1,energy_and_non_green
2019.0,MDA,1,energy_and_green
2019.0,MEX,1,energy_and_green
2019.0,MYS,2,energy_and_green
2019.0,NGA,2,energy_and_non_green
2019.0,NGA,2,energy_and_green
2019.0,NLD,33,energy_and_non_green
2019.0,NLD,18,energy_and_green
2019.0,NOR,2,energy_and_non_green
2019.0,NOR,2,energy_and_green
2019.0,NZL,1,energy_and_non_green
2019.0,NZL,2,energy_and_green
2019.0,PAK,1,energy_and_green
2019.0,PHL,1,energy_and_green
2019.0,POL,2,energy_and_non_green
2019.0,PRI,1,energy_and_non_green
2019.0,PRT,1,energy_and_non_green
2019.0,PRT,1,energy_and_green
2019.0,ROM,1,energy_and_non_green
2019.0,ROM,2,energy_and_green
2019.0,RUS,1,energy_and_non_green
2019.0,SAU,2,energy_and_non_green
2019.0,SAU,1,energy_and_green
2019.0,SGP,5,energy_and_non_green
2019.0,SGP,8,energy_and_green
2019.0,SRB,2,energy_and_non_green
2019.0,SVK,3,energy_and_non_green
2019.0,SVN,1,energy_and_non_green
2019.0,SWE,5,energy_and_non_green
2019.0,SWE,7,energy_and_green
2019.0,THA,1,energy_and_non_green
2019.0,TTO,1,energy_and_non_green
2019.0,TUR,2,energy_and_non_green
2019.0,TUR,2,energy_and_green
2019.0,TWN,1,energy_and_non_green
2019.0,TWN,3,energy_and_green
2019.0,UGA,1,energy_and_non_green
2019.0,UKR,1,energy_and_non_green
2019.0,USA,114,energy_and_non_green
2019.0,USA,112,energy_and_green
2019.0,ZAF,1,energy_and_non_green
2020.0,AUS,4,energy_and_non_green
2020.0,AUS,6,energy_and_green
2020.0,AUT,1,energy_and_non_green
2020.0,AUT,1,energy_and_green
2020.0,BEL,2,energy_and_non_green
2020.0,BEL,1,energy_and_green
2020.0,BGD,1,energy_and_non_green
2020.0,BRA,1,energy_and_non_green
2020.0,BRA,4,energy_and_green
2020.0,CAN,7,energy_and_non_green
2020.0,CAN,7,energy_and_green
2020.0,CHE,2,energy_and_non_green
2020.0,CHE,7,energy_and_green
2020.0,CHL,1,energy_and_non_green
2020.0,CHN,1,energy_and_non_green
2020.0,COL,1,energy_and_non_green
2020.0,COL,1,energy_and_green
2020.0,CYP,1,energy_and_green
2020.0,DEU,11,energy_and_non_green
2020.0,DEU,13,energy_and_green
2020.0,DNK,2,energy_and_green
2020.0,ECU,1,energy_and_non_green
2020.0,EGY,1,energy_and_green
2020.0,ESP,2,energy_and_non_green
2020.0,ESP,4,energy_and_green
2020.0,FIN,1,energy_and_non_green
2020.0,FIN,2,energy_and_green
2020.0,FRA,4,energy_and_non_green
2020.0,FRA,3,energy_and_green
2020.0,GBR,9,energy_and_non_green
2020.0,GBR,13,energy_and_green
2020.0,GHA,2,energy_and_non_green
2020.0,GRC,1,energy_and_green
2020.0,HRV,1,energy_and_green
2020.0,IDN,1,energy_and_green
2020.0,IND,4,energy_and_non_green
2020.0,IND,15,energy_and_green
2020.0,IRL,2,energy_and_non_green
2020.0,IRL,1,energy_and_green
2020.0,ISR,1,energy_and_green
2020.0,ITA,2,energy_and_green
2020.0,JPN,4,energy_and_non_green
2020.0,JPN,2,energy_and_green
2020.0,KEN,1,energy_and_green
2020.0,KOR,2,energy_and_non_green
2020.0,LBN,1,energy_and_non_green
2020.0,LKA,1,energy_and_non_green
2020.0,LVA,1,energy_and_non_green
2020.0,LVA,1,energy_and_green
2020.0,MEX,2,energy_and_non_green
2020.0,MOZ,1,energy_and_non_green
2020.0,MYS,1,energy_and_non_green
2020.0,NGA,2,energy_and_green
2020.0,NLD,2,energy_and_non_green
2020.0,NLD,4,energy_and_green
2020.0,NOR,2,energy_and_non_green
2020.0,NOR,8,energy_and_green
2020.0,NZL,1,energy_and_non_green
2020.0,PAK,1,energy_and_green
2020.0,PHL,1,energy_and_non_green
2020.0,POL,1,energy_and_green
2020.0,PRT,3,energy_and_non_green
2020.0,PRT,1,energy_and_green
2020.0,QAT,1,energy_and_green
2020.0,SAU,1,energy_and_non_green
2020.0,SEN,1,energy_and_non_green
2020.0,SGP,3,energy_and_non_green
2020.0,SGP,3,energy_and_green
2020.0,SRB,1,energy_and_non_green
2020.0,SVN,1,energy_and_non_green
2020.0,SWE,3,energy_and_non_green
2020.0,SWE,1,energy_and_green
2020.0,TAN,1,energy_and_green
2020.0,THA,1,energy_and_non_green
2020.0,TUR,1,energy_and_non_green
2020.0,TUR,2,energy_and_green
2020.0,TWN,1,energy_and_green
2020.0,UKR,1,energy_and_non_green
2020.0,UKR,1,energy_and_green
2020.0,USA,59,energy_and_non_green
2020.0,USA,79,energy_and_green
2020.0,VNM,1,energy_and_non_green
2020.0,ZAF,1,energy_and_non_green
2020.0,ZAF,1,energy_and_green
2021.0,ARE,1,energy_and_non_green
2021.0,AUS,1,energy_and_non_green
2021.0,AZE,1,energy_and_green
2021.0,BGD,1,energy_and_green
2021.0,BRA,2,energy_and_green
2021.0,BRB,1,energy_and_green
2021.0,CAN,1,energy_and_non_green
2021.0,CAN,4,energy_and_green
2021.0,CHE,1,energy_and_non_green
2021.0,CHN,1,energy_and_green
2021.0,CRI,1,energy_and_green
2021.0,CYM,1,energy_and_green
2021.0,DEU,7,energy_and_non_green
2021.0,DEU,4,energy_and_green
2021.0,ESP,3,energy_and_non_green
2021.0,EST,2,energy_and_green
2021.0,FIN,1,energy_and_green
2021.0,FRA,2,energy_and_non_green
2021.0,FRA,2,energy_and_green
2021.0,GBR,1,energy_and_non_green
2021.0,GBR,4,energy_and_green
2021.0,GHA,1,energy_and_green
2021.0,HRV,1,energy_and_non_green
2021.0,IDN,1,energy_and_green
2021.0,IND,4,energy_and_non_green
2021.0,IND,4,energy_and_green
2021.0,IRL,2,energy_and_green
2021.0,ITA,1,energy_and_non_green
2021.0,JPN,1,energy_and_non_green
2021.0,LTU,1,energy_and_green
2021.0,MEX,1,energy_and_non_green
2021.0,MYS,2,energy_and_green
2021.0,NLD,1,energy_and_non_green
2021.0,NLD,2,energy_and_green
2021.0,NOR,1,energy_and_green
2021.0,PAK,1,energy_and_green
2021.0,POL,1,energy_and_green
2021.0,PRT,1,energy_and_green
2021.0,SGP,2,energy_and_non_green
2021.0,SGP,1,energy_and_green
2021.0,TUR,1,energy_and_green
2021.0,TWN,1,energy_and_green
2021.0,USA,12,energy_and_non_green
2021.0,USA,23,energy_and_green
2021.0,VNM,1,energy_and_green
2021.0,ZAF,1,energy_and_green
