year,country_ISO3,technology_field,raised_amount_usd,number_of_deals
2018,CHL,Energy Efficiency,2840166.40625,2.3
2018,CHL,Fossil Fuels,22353.90625,0.5
2018,CHL,Other Energy,255322.65625,0.7
2018,CHL,Other Renewables,22353.90625,0.5
2018,CHN,Energy Efficiency,232843396.171875,17.5
2018,CHN,Fossil Fuels,184073708.0625,2.0
2018,CHN,Grid,241242536.421875,2.0
2018,CHN,Hybrid and Electric mobility,6047466699.1875,46.0
2018,CHN,Other Energy,233519332.2578125,12.5
2018,CHN,Other Renewables,3195000.0,1.0
2018,CHN,Solar,8075229.375,0.5
2018,CHN,Storage (not electromobility),875391.7265625,0.5
2018,CMR,Other Energy,693959.546875,0.5
2018,CMR,Other Renewables,693959.546875,0.5
2018,COL,Hybrid and Electric mobility,665625.0,1.0
2018,DEU,Energy Efficiency,86611935.02864583,13.35
2018,DEU,Fossil Fuels,1479166.6666666665,0.3333333333333333
2018,DEU,Grid,639981.796875,0.5
2018,DEU,Hybrid and Electric mobility,95704153.796875,8.0
2018,DEU,Other Energy,31197049.807291664,5.516666666666667
2018,DEU,Other Renewables,60132885.32812499,5.333333333333333
2018,DEU,Solar,660647.7890625,0.8500000000000001
2018,DEU,Storage (not electromobility),29384304.062499993,4.783333333333333
2018,DEU,Wind,10791037.802083334,1.3333333333333333
2018,DNK,Energy Efficiency,5147162.380208333,2.333333333333333
2018,DNK,Other Energy,2040912.3802083333,1.3333333333333333
2018,DNK,Other Renewables,3533088.317708333,2.333333333333333
2018,EGY,Energy Efficiency,166406.25,0.5
2018,EGY,Other Energy,83203.125,0.25
2018,EGY,Other Renewables,160859.375,2.25
2018,ESP,Bioenergy,3173211.3203125,0.25
2018,ESP,Energy Efficiency,11914931.245535715,15.619047619047619
2018,ESP,Grid,118861.60714285709,0.1428571428571428
2018,ESP,Hybrid and Electric mobility,6722.8125,1.0
2018,ESP,Other Energy,4655223.005580357,2.0595238095238093
2018,ESP,Other Renewables,8042316.120535714,3.452380952380952
2018,ESP,Solar,22187.5,1.0
2018,ESP,Storage (not electromobility),170572.9040178571,0.4761904761904761
2018,EST,Energy Efficiency,1326530.1640625,1.5
2018,EST,Other Energy,16029.08203125,0.25
2018,EST,Storage (not electromobility),16029.08203125,0.25
2018,ETH,Other Energy,554687.5,0.5
2018,ETH,Other Renewables,554687.5,0.5
2018,FIN,Energy Efficiency,28262816.536458332,3.6666666666666665
2018,FIN,Hybrid and Electric mobility,17631143.78125,7.0
2018,FIN,Other Energy,2588884.833333333,1.6666666666666665
2018,FIN,Other Renewables,2425472.786458333,0.6666666666666666
2018,FRA,Energy Efficiency,76257910.546875,12.5
2018,FRA,Fossil Fuels,14489386.5703125,1.3333333333333333
2018,FRA,Grid,12021542.5,3.3333333333333335
2018,FRA,Hybrid and Electric mobility,52051836.171875,5.0
2018,FRA,Other Energy,23368742.53125,6.583333333333333
2018,FRA,Other Renewables,3375440.953125,1.0
2018,FRA,Solar,1747740.4375,0.75
2018,FRA,Storage (not electromobility),2291697.5078125,0.5
2018,GBR,Energy Efficiency,72672121.64713542,27.333333333333332
2018,GBR,Fossil Fuels,21139894.260416664,9.833333333333334
2018,GBR,Grid,11595214.95703125,5.5
2018,GBR,Hybrid and Electric mobility,10608641.390625,13.0
2018,GBR,Nuclear,295833.3333333333,0.3333333333333333
2018,GBR,Other Energy,69866809.95442708,16.75
2018,GBR,Other Renewables,42427680.78125,20.25
2018,GBR,Solar,17697200.12890625,4.5
2018,GBR,Storage (not electromobility),11687039.3125,4.5
2018,GTM,Energy Efficiency,10677734.375,1.0
2018,GTM,Other Energy,2080078.125,0.5
2018,GTM,Other Renewables,4160156.25,1.0
2018,GTM,Solar,8597656.25,0.5
2018,HKG,Other Renewables,721093.75,2.0
2018,HUN,Energy Efficiency,332812.5,1.0
2018,HUN,Hybrid and Electric mobility,91738.65625,1.0
2018,IND,Energy Efficiency,42744026.828125,2.5
2018,IND,Fossil Fuels,2450381.953125,1.0
2018,IND,Hybrid and Electric mobility,81628604.59375,7.0
2018,IND,Other Energy,229268816.859375,7.75
2018,IND,Other Renewables,1272440.921875,3.5
2018,IND,Solar,227429685.0,7.75
2018,IND,Storage (not electromobility),577429.6875,0.5
2018,IRL,Energy Efficiency,3993750.0,1.0
2018,IRL,Other Energy,1941109.4921875,0.5
2018,IRL,Solar,1941109.4921875,0.5
2018,ISR,Energy Efficiency,14532812.5,4.0
2018,ISR,Fossil Fuels,47510.09375,0.5
2018,ISR,Grid,2440625.0,0.3333333333333333
2018,ISR,Hybrid and Electric mobility,94785000.0,5.0
2018,ISR,Other Energy,11518447.59375,3.333333333333333
2018,ISR,Other Renewables,2912109.375,0.5
2018,ISR,Storage (not electromobility),8357259.125,2.333333333333333
2018,ITA,Energy Efficiency,1641573.8046875,2.5
2018,ITA,Hybrid and Electric mobility,5414897.09375,4.0
2018,ITA,Other Renewables,102585.5703125,0.5
2018,JPN,Energy Efficiency,13601777.296875,8.0
2018,JPN,Grid,1968143.296875,0.5
2018,JPN,Hybrid and Electric mobility,46896846.78125,3.0
2018,JPN,Other Energy,44036597.729166664,5.833333333333333
2018,JPN,Other Renewables,7273500.703125,2.5
2018,JPN,Solar,15301072.807291666,0.8333333333333333
2018,JPN,Wind,3489465.1041666665,1.3333333333333333
2018,KEN,Fossil Fuels,1941406.25,0.5
2018,KEN,Other Energy,13114476.5625,2.5
2018,KEN,Other Renewables,1941406.25,0.5
2018,KEN,Solar,2020726.5625,1.5
2018,KOR,Energy Efficiency,3150363.1875,2.5
2018,KOR,Other Renewables,1664062.5,1.0
2018,KOR,Solar,1486300.6875,0.5
2018,LCA,Energy Efficiency,1517.625,0.5
2018,LCA,Other Energy,1517.625,0.5
2018,LCA,Solar,1517.625,0.5
2018,LCA,Storage (not electromobility),1517.625,0.5
2018,LTU,Energy Efficiency,867296.0625,1.0
2018,LTU,Hybrid and Electric mobility,408048.09375,1.0
2018,LTU,Other Renewables,65415.40625,1.0
2018,LUX,Energy Efficiency,450861.09375,1.0
2018,LUX,Fossil Fuels,2769301.75,2.0
2018,LUX,Hybrid and Electric mobility,8541083.671875,2.0
2018,LVA,Energy Efficiency,80510.94921875,0.25
2018,LVA,Grid,161021.8984375,0.5
2018,LVA,Other Energy,80510.94921875,0.25
2018,MEX,Energy Efficiency,277343.75,1.0
2018,MEX,Fossil Fuels,169734.375,1.0
2018,MEX,Hybrid and Electric mobility,80598995.875,3.0
2018,MYS,Energy Efficiency,199687.5,1.0
2018,NGA,Grid,3697.9166666666665,0.3333333333333333
2018,NGA,Other Energy,2063321.9401041667,2.8333333333333335
2018,NGA,Other Renewables,2042983.3984375,1.5
2018,NGA,Solar,20338.541666666664,1.3333333333333333
2018,NLD,Bioenergy,1427888.765625,1.0
2018,NLD,Energy Efficiency,5707633.421875,5.166666666666666
2018,NLD,Fossil Fuels,2197379.0,0.5
2018,NLD,Grid,39752604.166666664,1.0
2018,NLD,Hybrid and Electric mobility,21038426.015625,2.0
2018,NLD,Other Energy,50141677.1328125,5.5
2018,NLD,Other Renewables,41780376.924479164,2.1666666666666665
2018,NLD,Solar,5349313.802083333,3.333333333333333
2018,NLD,Storage (not electromobility),4542359.973958333,2.333333333333333
2018,NOR,Energy Efficiency,16640625.0,1.0
2018,NOR,Other Energy,6611834.5078125,0.5
2018,NOR,Solar,6611834.5078125,0.5
2018,NZL,Hybrid and Electric mobility,3814308.59375,1.0
2018,PAK,Other Energy,319704.6796875,0.5
2018,PAK,Solar,319704.6796875,0.5
2018,POL,Energy Efficiency,2109007.296875,2.0
2018,POL,Fossil Fuels,952131.078125,1.0
2018,POL,Other Energy,743281.25,1.0
2018,POL,Other Renewables,332812.5,1.0
2018,PRT,Energy Efficiency,1069828.7395833333,1.6666666666666665
2018,PRT,Grid,564902.625,0.3333333333333333
2018,PRT,Hybrid and Electric mobility,1288172.96875,1.0
2018,PRT,Other Energy,2483954.96875,1.0
2018,PRT,Other Renewables,2438632.9322916665,1.5
2018,PRT,Wind,862687.71875,0.5
2018,RUS,Energy Efficiency,166406.25,1.0
2018,RUS,Fossil Fuels,332812.5,1.0
2018,RUS,Other Energy,48134.671875,1.0
2018,RWA,Energy Efficiency,388281.25,2.0
2018,RWA,Hybrid and Electric mobility,699159.1875,2.0
2018,SAU,Grid,321718.75,0.5
2018,SAU,Other Renewables,377187.5,1.5
2018,SAU,Solar,5546875.0,1.0
2018,SGP,Energy Efficiency,14865710.421875,5.5
2018,SGP,Hybrid and Electric mobility,12757812.5,5.0
2018,SGP,Other Energy,23352323.2265625,3.75
2018,SGP,Other Renewables,19103416.9765625,0.75
2018,SGP,Solar,3938281.25,1.0
2018,SLE,Grid,495520.8333333333,0.6666666666666666
2018,SLE,Other Energy,495520.8333333333,0.6666666666666666
2018,SLE,Solar,495520.8333333333,0.6666666666666666
2018,SRB,Other Energy,19414.0625,0.5
2018,SRB,Other Renewables,19414.0625,0.5
2018,SRB,Solar,528458.546875,1.0
2018,SWE,Energy Efficiency,3127676.46875,7.0
2018,SWE,Grid,776683.421875,1.0
2018,SWE,Hybrid and Electric mobility,64514263.15625,5.0
2018,SWE,Other Energy,32242202.1640625,3.1666666666666665
2018,SWE,Other Renewables,52208146.0,3.6666666666666665
2018,SWE,Storage (not electromobility),28932462.8359375,2.1666666666666665
2018,THA,Grid,48072.916666666664,0.6666666666666666
2018,THA,Other Energy,24036.458333333332,0.3333333333333333
2018,TUN,Other Energy,110937.5,0.5
2018,TUN,Other Renewables,110937.5,0.5
2018,TUR,Energy Efficiency,5492515.625,2.8
2018,TUR,Other Energy,180828.125,0.4
2018,TUR,Solar,180828.125,0.4
2018,TUR,Wind,180828.125,0.4
2018,UKR,Hybrid and Electric mobility,221875.0,1.0
2018,USA,Bioenergy,17750000.0,1.5
2018,USA,Energy Efficiency,2095316555.3498886,129.90952380952382
2018,USA,Fossil Fuels,151087853.19270834,34.75
2018,USA,Grid,117751898.82849702,13.935714285714285
2018,USA,Hybrid and Electric mobility,3958439063.015625,41.0
2018,USA,Nuclear,2514583.333333333,0.3333333333333333
2018,USA,Other Energy,555410192.6103051,75.6952380952381
2018,USA,Other Renewables,506746456.4300595,46.80238095238095
2018,USA,Solar,269258576.87425596,27.426190476190477
2018,USA,Storage (not electromobility),299435002.5796131,23.754761904761903
2018,USA,Wind,9929698.660714285,2.892857142857143
2018,ZAF,Solar,554687.5,1.0
2018,ZWE,Other Energy,665625.0,1.0
2018,ZWE,Solar,665625.0,1.0
2019,ARE,Energy Efficiency,76071.42857142857,0.4
2019,ARE,Other Energy,38035.71428571428,0.2
2019,ARE,Other Renewables,70637755.10204081,1.0
2019,ARE,Solar,38035.71428571428,0.2
2019,ARE,Storage (not electromobility),38035.71428571428,0.2
2019,AUS,Energy Efficiency,14925744.177551018,1.2
2019,AUS,Hybrid and Electric mobility,4346938.775510204,3.0
2019,AUS,Other Energy,9314097.61632653,2.8666666666666667
2019,AUS,Other Renewables,116247078.14795916,3.5
2019,AUS,Solar,3509800.524489796,0.7
2019,AUS,Storage (not electromobility),5480060.232653061,0.7333333333333334
2019,AUT,Energy Efficiency,2876865.482142857,2.5
2019,AUT,Other Energy,302543.1352040816,0.5
2019,AUT,Other Renewables,2632403.244897959,0.6666666666666666
2019,AUT,Storage (not electromobility),1316201.6224489794,0.3333333333333333
2019,BEL,Energy Efficiency,23517100.69897959,3.0
2019,BEL,Hybrid and Electric mobility,5392215.62755102,1.0
2019,BRA,Energy Efficiency,3932978.3469387754,4.166666666666667
2019,BRA,Grid,1086734.6938775508,0.3333333333333333
2019,BRA,Hybrid and Electric mobility,1243979.770408163,1.0
2019,BRA,Other Energy,1410130.2755102038,1.0
2019,BRA,Other Renewables,1410130.2755102038,1.0
2019,BRA,Solar,849276.6428571428,0.5
2019,BRB,Other Renewables,108673.46938775509,1.0
2019,CAN,Energy Efficiency,15474684.915816326,7.416666666666666
2019,CAN,Fossil Fuels,15558777.170918366,5.666666666666666
2019,CAN,Grid,3179400.829081632,1.7499999999999998
2019,CAN,Hybrid and Electric mobility,5794268.341836735,9.0
2019,CAN,Hydrogen and Fuel Cells,815051.0204081632,0.25
2019,CAN,Other Energy,69567578.80357143,12.166666666666666
2019,CAN,Other Renewables,151212769.09693876,16.333333333333332
2019,CAN,Solar,4528025.543367347,1.4166666666666665
2019,CAN,Storage (not electromobility),6534924.403061224,1.75
2019,CAN,Wind,796903.094387755,0.25
2019,CHE,Energy Efficiency,48496452.91836735,5.25
2019,CHE,Fossil Fuels,846275.625,1.0
2019,CHE,Grid,9758813.614795918,1.8333333333333333
2019,CHE,Hybrid and Electric mobility,9217540.224489795,4.0
2019,CHE,Other Energy,103011407.57397959,12.916666666666666
2019,CHE,Other Renewables,40860921.83418367,6.25
2019,CHE,Solar,6356576.387755102,0.5
2019,CHE,Storage (not electromobility),29885204.08163265,0.25
2019,CHL,Energy Efficiency,815.0510204081633,0.25
2019,CHL,Fossil Fuels,815.0510204081633,0.25
2019,CHL,Other Energy,815.0510204081633,0.25
2019,CHL,Other Renewables,815.0510204081633,0.25
2019,CHN,Energy Efficiency,292393623.2602041,12.5
2019,CHN,Fossil Fuels,4617648.734693877,2.0
2019,CHN,Grid,5521084.431122449,1.5
2019,CHN,Hybrid and Electric mobility,5052273290.52551,24.0
2019,CHN,Other Energy,562533066.8341837,6.5
2019,CHN,Other Renewables,1590029312.9846938,2.0
2019,CHN,Solar,6176909.801020408,1.0
2019,CHN,Storage (not electromobility),71677216.83673468,2.5
2019,CMR,Other Energy,1936305.8418367344,1.0
2019,CMR,Other Renewables,1936305.8418367344,1.0
2019,COD,Other Energy,2063709.1836734693,1.5
2019,COD,Solar,2063709.1836734693,1.5
2019,COL,Energy Efficiency,217346.93877551018,1.0
2019,COL,Other Energy,543367.3469387755,1.0
2019,CZE,Energy Efficiency,1094787.3979591837,1.0
2019,DEU,Energy Efficiency,49370775.62627551,5.116666666666666
2019,DEU,Fossil Fuels,12079436.841836732,0.6666666666666666
2019,DEU,Grid,3690518.9617346935,1.0
2019,DEU,Hybrid and Electric mobility,199489990.31632653,7.0
2019,DEU,Other Energy,35317741.9132653,3.45
2019,DEU,Other Renewables,14207218.001275508,2.1666666666666665
2019,DEU,Solar,9181895.869897958,0.95
2019,DEU,Storage (not electromobility),14749758.795918366,4.65
2019,DNK,Energy Efficiency,4998979.591836735,1.0
2019,DNK,Grid,988928.5714285714,1.0
2019,EGY,Other Renewables,130408.16326530611,1.0
2019,ESP,Energy Efficiency,5044759.739795918,10.333333333333334
2019,ESP,Hybrid and Electric mobility,16170527.479591835,4.0
2019,ESP,Other Energy,1391403.301020408,1.8333333333333333
2019,ESP,Other Renewables,5662753.158163265,3.3333333333333335
2019,ESP,Solar,60846.275510204076,1.0
2019,ESP,Wind,699745.2091836734,0.5
2019,EST,Energy Efficiency,419094.887755102,1.0
2019,EST,Hybrid and Electric mobility,6212279.75510204,3.0
2019,EST,Hydrogen and Fuel Cells,74733.6581632653,0.25
2019,EST,Other Energy,74733.6581632653,0.25
2019,EST,Other Renewables,518143.1479591836,1.5
2019,FIN,Energy Efficiency,3687200.6173469382,1.8333333333333333
2019,FIN,Hybrid and Electric mobility,18874680.933673467,4.0
2019,FIN,Other Energy,4493296.94387755,1.3333333333333333
2019,FIN,Other Renewables,3556792.454081632,0.8333333333333333
2019,FIN,Storage (not electromobility),1202308.9285714284,1.0
2019,FRA,Energy Efficiency,43224051.239795916,7.333333333333333
2019,FRA,Grid,307610.0357142857,3.0
2019,FRA,Other Energy,3447987.852040816,1.8333333333333333
2019,FRA,Other Renewables,38403463.494897954,5.333333333333333
2019,FRA,Storage (not electromobility),44484.39795918367,0.5
2019,GBR,Bioenergy,1705502.9540816327,2.0
2019,GBR,Energy Efficiency,101735159.20918366,26.666666666666668
2019,GBR,Fossil Fuels,21518031.58163265,9.0
2019,GBR,Grid,39451501.92091836,6.5
2019,GBR,Hybrid and Electric mobility,61093124.03571428,14.0
2019,GBR,Nuclear,1267857.1428571427,0.3333333333333333
2019,GBR,Other Energy,123801234.1760204,15.166666666666666
2019,GBR,Other Renewables,76557841.42091836,18.833333333333332
2019,GBR,Solar,71557911.84183672,2.0
2019,GBR,Storage (not electromobility),7629067.186224489,2.5
2019,GHA,Grid,108673.46938775509,1.0
2019,GHA,Other Energy,18474489.795918368,2.0
2019,GHA,Solar,18474489.795918368,2.0
2019,HKG,Energy Efficiency,156275.70918367343,2.0
2019,HKG,Other Energy,47216.448979591834,1.0
2019,HKG,Other Renewables,47216.448979591834,1.0
2019,HKG,Storage (not electromobility),1025399.387755102,1.0
2019,HUN,Energy Efficiency,803738.1122448979,1.0
2019,HUN,Hybrid and Electric mobility,652983.0153061224,1.0
2019,IDN,Other Energy,815051.0204081632,0.5
2019,IDN,Other Renewables,815051.0204081632,0.5
2019,IND,Energy Efficiency,11250040.561224489,6.0
2019,IND,Fossil Fuels,1760510.2040816324,1.0
2019,IND,Hybrid and Electric mobility,409373233.0408163,12.0
2019,IND,Other Energy,53655643.28571428,7.0
2019,IND,Other Renewables,5809974.918367347,2.5
2019,IND,Solar,42051198.97959183,3.5
2019,IRL,Energy Efficiency,600264.4285714285,1.0
2019,IRL,Fossil Fuels,2649751.5153061226,2.0
2019,IRL,Other Energy,1468448.081632653,1.0
2019,ISL,Other Renewables,461862.2448979592,1.0
2019,ISR,Energy Efficiency,51493112.244897954,9.666666666666666
2019,ISR,Hybrid and Electric mobility,143448979.59183672,2.0
2019,ISR,Other Energy,20637908.69897959,2.8333333333333335
2019,ISR,Other Renewables,88968.79591836734,1.0
2019,ISR,Solar,48903061.22448979,1.0
2019,ISR,Wind,44484.39795918367,0.5
2019,ITA,Energy Efficiency,2923919.355612245,3.6
2019,ITA,Hybrid and Electric mobility,1933219.5153061221,2.0
2019,ITA,Other Energy,412956.79285714286,1.2
2019,ITA,Other Renewables,777451.412755102,1.2
2019,JPN,Energy Efficiency,8833464.275510203,3.0
2019,JPN,Grid,5845577.977040816,0.5
2019,JPN,Hybrid and Electric mobility,124090553.92346938,2.0
2019,JPN,Other Energy,5845577.977040816,0.5
2019,JPN,Other Renewables,12535222.790816326,4.0
2019,JPN,Wind,5943065.142857143,1.0
2019,KEN,Fossil Fuels,40752.55102040816,0.5
2019,KEN,Grid,5433673.469387755,0.3333333333333333
2019,KEN,Other Energy,6657880.102040816,1.3333333333333333
2019,KEN,Solar,9062280.612244897,1.8333333333333333
2019,KHM,Other Renewables,1738775.5102040814,1.0
2019,KOR,Energy Efficiency,8929683.765306123,1.5
2019,KOR,Solar,2409275.602040816,0.5
2019,LCA,Energy Efficiency,1784.9617346938774,0.75
2019,LCA,Other Energy,1784.9617346938774,0.75
2019,LCA,Solar,1784.9617346938774,0.75
2019,LCA,Storage (not electromobility),1784.9617346938774,0.75
2019,LTU,Energy Efficiency,20183.561224489793,0.3333333333333333
2019,LTU,Hybrid and Electric mobility,452758.6683673469,1.0
2019,LTU,Other Energy,20183.561224489793,0.3333333333333333
2019,LTU,Other Renewables,326765.54591836734,1.3333333333333333
2019,LUX,Energy Efficiency,250549.943877551,1.0
2019,LUX,Hybrid and Electric mobility,3130405.576530612,1.0
2019,MEX,Energy Efficiency,2336479.5918367347,2.0
2019,MEX,Other Energy,13040816.326530611,1.0
2019,MLT,Other Energy,543367.3469387755,0.5
2019,MLT,Other Renewables,543367.3469387755,0.5
2019,MUS,Other Energy,20212189.43877551,1.5
2019,MUS,Solar,20212189.43877551,1.5
2019,MYS,Energy Efficiency,314349.96428571426,1.0
2019,NGA,Fossil Fuels,32602.040816326527,1.0
2019,NGA,Other Energy,15859262.75510204,2.5
2019,NGA,Other Renewables,15757653.061224489,1.0
2019,NGA,Solar,101609.693877551,1.5
2019,NLD,Bioenergy,2435477.862244898,1.0
2019,NLD,Energy Efficiency,7616618.640306122,1.9
2019,NLD,Fossil Fuels,88968.79591836734,1.0
2019,NLD,Grid,713039.2346938775,0.2
2019,NLD,Hybrid and Electric mobility,31481552.14285714,8.0
2019,NLD,Other Energy,14065698.790816324,4.866666666666667
2019,NLD,Other Renewables,2278982.089285714,1.2
2019,NLD,Solar,5788582.908163264,3.1666666666666665
2019,NLD,Storage (not electromobility),7142130.530612243,1.6666666666666665
2019,NOR,Energy Efficiency,11795606.734693876,1.9333333333333333
2019,NOR,Grid,667402.8979591837,0.2
2019,NOR,Hybrid and Electric mobility,4622435.801020408,1.0
2019,NOR,Other Energy,16870712.997448977,2.1666666666666665
2019,NOR,Other Renewables,667402.8979591837,0.2
2019,NOR,Solar,8872013.471938774,0.5
2019,NZL,Grid,348358.23979591834,0.5
2019,NZL,Other Energy,348358.23979591834,0.5
2019,POL,Energy Efficiency,1235452.163265306,1.0
2019,POL,Fossil Fuels,60593.06632653061,1.0
2019,PRT,Energy Efficiency,2079513.5663265304,1.6666666666666665
2019,PRT,Hybrid and Electric mobility,597186.7959183673,1.0
2019,PRT,Other Renewables,837100.8673469387,0.3333333333333333
2019,PRT,Wind,427676.831632653,1.0
2019,RUS,Energy Efficiency,1847448.9795918367,1.0
2019,RUS,Fossil Fuels,13432526.586734693,2.0
2019,RUS,Other Energy,3260204.081632653,1.0
2019,RWA,Energy Efficiency,271683.67346938775,1.0
2019,RWA,Hybrid and Electric mobility,883637.0204081633,3.0
2019,SAU,Energy Efficiency,2173469.387755102,1.0
2019,SAU,Other Renewables,1521428.5714285714,1.0
2019,SGP,Energy Efficiency,33389523.551020406,5.666666666666666
2019,SGP,Hybrid and Electric mobility,1086734.693877551,1.0
2019,SGP,Other Energy,16249654.806122446,2.4166666666666665
2019,SGP,Other Renewables,217346.93877551018,1.0
2019,SGP,Solar,13098124.193877548,0.9166666666666666
2019,SLE,Grid,511859.2857142857,0.6666666666666666
2019,SLE,Other Energy,511859.2857142857,0.6666666666666666
2019,SLE,Solar,511859.2857142857,0.6666666666666666
2019,SVK,Other Energy,2561040.275510204,0.5
2019,SVK,Solar,2561040.275510204,0.5
2019,SVN,Hybrid and Electric mobility,3695810.81632653,1.0
2019,SWE,Energy Efficiency,19030825.69132653,5.5
2019,SWE,Grid,707065.4540816327,4.0
2019,SWE,Hybrid and Electric mobility,177935066.26530612,7.0
2019,SWE,Other Energy,368991235.3673469,2.0
2019,SWE,Other Renewables,367496316.05867344,1.5
2019,SWE,Storage (not electromobility),367280255.27040815,2.0
2019,TAN,Other Energy,3332653.0612244895,0.3333333333333333
2019,TAN,Other Renewables,6665306.122448979,0.6666666666666666
2019,TTO,Energy Efficiency,28127.95408163265,1.0
2019,TUR,Energy Efficiency,1202653.0612244897,2.0
2019,TUR,Hybrid and Electric mobility,2173469.387755102,1.0
2019,TUR,Other Energy,611650.5102040815,1.6666666666666665
2019,TUR,Other Renewables,380357.1428571428,0.3333333333333333
2019,TUR,Storage (not electromobility),86395.4081632653,1.0
2019,TWN,Hybrid and Electric mobility,1640969.387755102,2.0
2019,TWN,Other Energy,65204.081632653055,0.3333333333333333
2019,TWN,Other Renewables,130408.16326530611,0.6666666666666666
2019,UGA,Solar,54336.734693877544,1.0
2019,USA,Bioenergy,8693877.551020408,1.0
2019,USA,Energy Efficiency,826230894.5854591,93.96428571428571
2019,USA,Fossil Fuels,335728069.5382653,29.333333333333332
2019,USA,Grid,180784020.64868805,11.892857142857142
2019,USA,Hybrid and Electric mobility,6762866885.923469,52.0
2019,USA,Nuclear,5404150.510204081,1.25
2019,USA,Other Energy,946831109.493258,62.45238095238095
2019,USA,Other Renewables,583273723.9956268,60.226190476190474
2019,USA,Solar,173437056.98104954,22.226190476190474
2019,USA,Storage (not electromobility),98964157.52150145,11.595238095238095
2019,USA,Wind,12579587.02696793,2.0595238095238093
2019,VEN,Energy Efficiency,1086734.693877551,1.0
2019,ZAF,Solar,1698809.7551020407,3.0
2020,AUS,Energy Efficiency,6820093.974747474,4.533333333333333
2020,AUS,Hybrid and Electric mobility,14536046.227272728,3.0
2020,AUS,Other Energy,12154286.502525253,3.2
2020,AUS,Other Renewables,87926519.76767677,2.5
2020,AUS,Solar,12545935.411616161,3.033333333333333
2020,AUS,Storage (not electromobility),2547145.797979798,0.7333333333333334
2020,AUT,Energy Efficiency,12909090.90909091,1.0
2020,AUT,Hybrid and Electric mobility,91022.0,1.0
2020,BEL,Energy Efficiency,6028985.439393939,2.0
2020,BEL,Hybrid and Electric mobility,49660966.13636364,2.0
2020,BEL,Other Energy,107575.75757575758,1.0
2020,BGD,Other Energy,591666.6666666666,0.5
2020,BGD,Solar,591666.6666666666,0.5
2020,BGR,Energy Efficiency,125237.54545454546,1.0
2020,BOL,Other Energy,322727.2727272727,1.0
2020,BRA,Energy Efficiency,1457768.2348484849,3.3333333333333335
2020,BRA,Hybrid and Electric mobility,378782.8484848485,1.0
2020,BRA,Other Energy,328365.3181818182,0.5833333333333333
2020,BRA,Other Renewables,328365.3181818182,0.5833333333333333
2020,BRA,Solar,26419387.765151516,2.5
2020,CAN,Energy Efficiency,17257985.00937951,12.142857142857142
2020,CAN,Fossil Fuels,44855761.7979798,6.0
2020,CAN,Grid,444390.3318903318,1.2857142857142856
2020,CAN,Hybrid and Electric mobility,74805522.54545455,14.0
2020,CAN,Hydrogen and Fuel Cells,49268.621212121216,0.25
2020,CAN,Other Energy,29366838.1969697,13.833333333333332
2020,CAN,Other Renewables,23893742.595959596,13.833333333333334
2020,CAN,Solar,2512662.337662338,1.8095238095238093
2020,CAN,Storage (not electromobility),2864431.786435786,2.702380952380952
2020,CAN,Wind,38419.9134199134,0.1428571428571428
2020,CHE,Energy Efficiency,4807955.409090909,2.0
2020,CHE,Nuclear,1454180.0454545454,0.5
2020,CHE,Other Energy,51419727.30681818,11.083333333333334
2020,CHE,Other Renewables,7332537.909090909,2.6666666666666665
2020,CHE,Solar,2959739.3484848486,0.5
2020,CHE,Storage (not electromobility),242892.3446969697,0.25
2020,CHL,Energy Efficiency,1422581.8181818181,1.75
2020,CHL,Fossil Fuels,7960.606060606061,0.75
2020,CHL,Hybrid and Electric mobility,5378787.878787879,1.0
2020,CHL,Other Energy,7960.606060606061,0.75
2020,CHL,Other Renewables,7960.606060606061,0.75
2020,CHN,Energy Efficiency,154731073.46969697,4.0
2020,CHN,Fossil Fuels,15206988.696969697,1.0
2020,CHN,Hybrid and Electric mobility,6022106686.151515,16.0
2020,CHN,Other Energy,110489877.27272727,3.0
2020,CHN,Storage (not electromobility),21956212.12121212,1.0
2020,COL,Other Energy,107575.75757575758,1.0
2020,DEU,Energy Efficiency,32398089.60606061,6.833333333333333
2020,DEU,Fossil Fuels,4716608.171717172,0.6666666666666666
2020,DEU,Grid,44823.23232323232,0.3333333333333333
2020,DEU,Hybrid and Electric mobility,352531197.6818181,8.0
2020,DEU,Other Energy,25933791.154040404,4.333333333333333
2020,DEU,Other Renewables,15566180.565656565,3.833333333333333
2020,DEU,Solar,12598969.901515152,2.333333333333333
2020,DEU,Storage (not electromobility),21689858.848484848,3.333333333333333
2020,DEU,Wind,44823.23232323232,0.3333333333333333
2020,DNK,Energy Efficiency,4715378.939393939,2.25
2020,DNK,Fossil Fuels,437566.54545454547,1.0
2020,DNK,Hybrid and Electric mobility,870012.4848484849,1.0
2020,DNK,Hydrogen and Fuel Cells,4220995.181818182,0.5
2020,DNK,Other Energy,304772.8787878788,1.25
2020,DNK,Other Renewables,4771020.348484849,2.0
2020,ESP,Energy Efficiency,28532444.045454547,8.666666666666666
2020,ESP,Fossil Fuels,1994085.5606060605,1.0
2020,ESP,Hybrid and Electric mobility,16917825.136363637,3.0
2020,ESP,Other Energy,723153.2878787878,3.5
2020,ESP,Other Renewables,8981612.954545455,2.333333333333333
2020,ESP,Solar,293083.69696969696,1.0
2020,ESP,Storage (not electromobility),490197.98484848486,2.0
2020,ESP,Wind,162792.24242424243,0.5
