year,country_ISO3,number_of_companies,sector
2008.0,MOZ,1,non-energy
2008.0,MSR,1,non-energy
2008.0,MTQ,1,non-energy
2008.0,MUS,11,non-energy
2008.0,MWI,2,non-energy
2008.0,MYS,88,non-energy
2008.0,MYS,5,energy
2008.0,NAM,1,energy
2008.0,NCL,1,non-energy
2008.0,NGA,41,non-energy
2008.0,NGA,4,energy
2008.0,NLD,1156,non-energy
2008.0,NLD,33,energy
2008.0,NOR,149,non-energy
2008.0,NOR,18,energy
2008.0,NPL,10,non-energy
2008.0,NZL,135,non-energy
2008.0,NZL,5,energy
2008.0,OMN,2,non-energy
2008.0,PAK,74,non-energy
2008.0,PAN,7,non-energy
2008.0,PAN,1,energy
2008.0,PER,14,non-energy
2008.0,PHL,57,non-energy
2008.0,POL,182,non-energy
2008.0,POL,3,energy
2008.0,PRI,4,non-energy
2008.0,PRI,1,energy
2008.0,PRT,115,non-energy
2008.0,PRT,8,energy
2008.0,PRY,1,non-energy
2008.0,QAT,16,non-energy
2008.0,ROM,132,non-energy
2008.0,ROM,5,energy
2008.0,RUS,211,non-energy
2008.0,RUS,1,energy
2008.0,RWA,1,non-energy
2008.0,SAU,43,non-energy
2008.0,SAU,1,energy
2008.0,SDN,2,non-energy
2008.0,SEN,5,non-energy
2008.0,SGP,196,non-energy
2008.0,SGP,5,energy
2008.0,SLV,1,non-energy
2008.0,SRB,26,non-energy
2008.0,SVK,47,non-energy
2008.0,SVK,8,energy
2008.0,SVN,40,non-energy
2008.0,SVN,2,energy
2008.0,SWE,374,non-energy
2008.0,SWE,23,energy
2008.0,SYR,1,non-energy
2008.0,TAN,2,non-energy
2008.0,TCA,1,non-energy
2008.0,THA,28,non-energy
2008.0,THA,3,energy
2008.0,TJK,2,non-energy
2008.0,TLS,1,energy
2008.0,TTO,7,non-energy
2008.0,TUN,5,non-energy
2008.0,TUN,1,energy
2008.0,TUR,133,non-energy
2008.0,TUR,4,energy
2008.0,TWN,45,non-energy
2008.0,TWN,3,energy
2008.0,UGA,5,non-energy
2008.0,UGA,3,energy
2008.0,UKR,208,non-energy
2008.0,UKR,13,energy
2008.0,URY,9,non-energy
2008.0,USA,13056,non-energy
2008.0,USA,535,energy
2008.0,VEN,2,non-energy
2008.0,VNM,105,non-energy
2008.0,VNM,6,energy
2008.0,YEM,1,non-energy
2008.0,ZAF,111,non-energy
2008.0,ZAF,3,energy
2008.0,ZWE,1,non-energy
2009.0,AFG,1,non-energy
2009.0,AGO,1,non-energy
2009.0,ALB,1,non-energy
2009.0,AND,1,non-energy
2009.0,ARE,155,non-energy
2009.0,ARE,8,energy
2009.0,ARG,82,non-energy
2009.0,ARM,3,non-energy
2009.0,AUS,723,non-energy
2009.0,AUS,30,energy
2009.0,AUT,98,non-energy
2009.0,AUT,4,energy
2009.0,AZE,2,non-energy
2009.0,BAH,2,non-energy
2009.0,BEL,211,non-energy
2009.0,BEL,8,energy
2009.0,BEN,2,non-energy
2009.0,BGD,57,non-energy
2009.0,BGD,2,energy
2009.0,BGR,36,non-energy
2009.0,BHR,5,non-energy
2009.0,BLR,9,non-energy
2009.0,BLZ,2,non-energy
2009.0,BLZ,1,energy
2009.0,BMU,2,non-energy
2009.0,BMU,1,energy
2009.0,BRA,455,non-energy
2009.0,BRA,6,energy
2009.0,BRB,1,non-energy
2009.0,BWA,1,non-energy
2009.0,CAN,1258,non-energy
2009.0,CAN,105,energy
2009.0,CHE,466,non-energy
2009.0,CHE,37,energy
2009.0,CHL,52,non-energy
2009.0,CHL,1,energy
2009.0,CHN,891,non-energy
2009.0,CHN,52,energy
2009.0,CIV,3,non-energy
2009.0,CMR,3,non-energy
2009.0,COD,1,non-energy
2009.0,COG,2,non-energy
2009.0,COL,41,non-energy
2009.0,COL,1,energy
2009.0,CRI,14,non-energy
2009.0,CYM,1,non-energy
2009.0,CYP,21,non-energy
2009.0,CZE,109,non-energy
2009.0,CZE,21,energy
2009.0,DEU,963,non-energy
2009.0,DEU,44,energy
2009.0,DNK,214,non-energy
2009.0,DNK,15,energy
2009.0,DOM,3,non-energy
2009.0,DOM,1,energy
2009.0,ECU,12,non-energy
2009.0,EGY,45,non-energy
2009.0,ESP,661,non-energy
2009.0,ESP,27,energy
2009.0,EST,46,non-energy
2009.0,EST,2,energy
2009.0,ETH,5,non-energy
2009.0,FIN,193,non-energy
2009.0,FIN,5,energy
2009.0,FRA,956,non-energy
2009.0,FRA,68,energy
2009.0,GBR,3102,non-energy
2009.0,GBR,127,energy
2009.0,GEO,4,non-energy
2009.0,GHA,9,non-energy
2009.0,GHA,2,energy
2009.0,GIB,5,non-energy
2009.0,GMB,1,non-energy
2009.0,GRC,49,non-energy
2009.0,GRC,1,energy
2009.0,GTM,2,non-energy
2009.0,HKG,158,non-energy
2009.0,HKG,6,energy
2009.0,HND,3,non-energy
2009.0,HRV,31,non-energy
2009.0,HTI,1,energy
2009.0,HUN,96,non-energy
2009.0,HUN,4,energy
2009.0,IDN,110,non-energy
2009.0,IDN,2,energy
2009.0,IMN,3,non-energy
2009.0,IND,1717,non-energy
2009.0,IND,32,energy
2009.0,IRL,239,non-energy
2009.0,IRL,9,energy
2009.0,IRN,10,non-energy
2009.0,IRQ,7,non-energy
2009.0,ISL,17,non-energy
2009.0,ISL,3,energy
2009.0,ISR,319,non-energy
2009.0,ISR,26,energy
2009.0,ITA,308,non-energy
2009.0,ITA,23,energy
2009.0,JAM,4,non-energy
2009.0,JEY,5,non-energy
2009.0,JEY,1,energy
2009.0,JOR,29,non-energy
2009.0,JPN,823,non-energy
2009.0,JPN,24,energy
2009.0,KAZ,4,non-energy
2009.0,KAZ,1,energy
2009.0,KEN,30,non-energy
2009.0,KEN,1,energy
2009.0,KHM,6,non-energy
2009.0,KOR,320,non-energy
2009.0,KOR,7,energy
2009.0,KWT,9,non-energy
2009.0,LBN,11,non-energy
2009.0,LBN,1,energy
2009.0,LBR,1,non-energy
2009.0,LIE,2,non-energy
2009.0,LKA,20,non-energy
2009.0,LSO,1,non-energy
2009.0,LTU,46,non-energy
2009.0,LTU,1,energy
2009.0,LUX,24,non-energy
2009.0,LUX,3,energy
2009.0,LVA,18,non-energy
2009.0,LVA,2,energy
2009.0,MAF,1,non-energy
2009.0,MAR,9,non-energy
2009.0,MDA,3,non-energy
2009.0,MDG,2,non-energy
2009.0,MDV,2,non-energy
2009.0,MEX,97,non-energy
2009.0,MEX,2,energy
2009.0,MKD,8,non-energy
2009.0,MLT,6,non-energy
2009.0,MNE,1,non-energy
2009.0,MNG,1,non-energy
2009.0,MOZ,1,non-energy
2009.0,MTQ,1,non-energy
2009.0,MUS,7,non-energy
2009.0,MWI,2,non-energy
2009.0,MYS,92,non-energy
2009.0,MYS,2,energy
2009.0,NAM,1,non-energy
2009.0,NER,1,non-energy
2009.0,NGA,32,non-energy
2009.0,NGA,3,energy
2009.0,NIC,1,non-energy
2009.0,NLD,1216,non-energy
2009.0,NLD,51,energy
2009.0,NOR,143,non-energy
2009.0,NOR,12,energy
2009.0,NPL,14,non-energy
2009.0,NZL,136,non-energy
2009.0,NZL,5,energy
2009.0,OMN,3,non-energy
2009.0,PAK,63,non-energy
2009.0,PAN,12,non-energy
2009.0,PER,22,non-energy
2009.0,PER,1,energy
2009.0,PHL,69,non-energy
2009.0,PHL,2,energy
2009.0,POL,231,non-energy
2009.0,POL,7,energy
2009.0,PRI,7,non-energy
2009.0,PRT,96,non-energy
2009.0,PRT,9,energy
2009.0,PRY,2,non-energy
2009.0,PSE,3,non-energy
2009.0,PYF,1,non-energy
2009.0,QAT,12,non-energy
2009.0,ROM,103,non-energy
2009.0,ROM,5,energy
2009.0,RUS,223,non-energy
2009.0,RUS,6,energy
2009.0,SAU,42,non-energy
2009.0,SAU,1,energy
2009.0,SEN,1,non-energy
2009.0,SGP,270,non-energy
2009.0,SGP,7,energy
2009.0,SLV,3,non-energy
2009.0,SOM,2,non-energy
2009.0,SRB,20,non-energy
2009.0,SVK,41,non-energy
2009.0,SVK,8,energy
2009.0,SVN,70,non-energy
2009.0,SWE,389,non-energy
2009.0,SWE,11,energy
2009.0,SYC,1,non-energy
2009.0,TAN,3,non-energy
2009.0,TAN,1,energy
2009.0,TGO,2,non-energy
2009.0,THA,45,non-energy
2009.0,THA,1,energy
2009.0,TTO,4,non-energy
2009.0,TUN,5,non-energy
2009.0,TUN,3,energy
2009.0,TUR,198,non-energy
2009.0,TUR,3,energy
2009.0,TWN,46,non-energy
2009.0,UGA,9,non-energy
2009.0,UGA,3,energy
2009.0,UKR,222,non-energy
2009.0,UKR,11,energy
2009.0,URY,16,non-energy
2009.0,USA,15200,non-energy
2009.0,USA,638,energy
2009.0,VEN,6,non-energy
2009.0,VNM,76,non-energy
2009.0,VNM,2,energy
2009.0,ZAF,127,non-energy
2009.0,ZAF,5,energy
2009.0,ZMB,1,non-energy
2009.0,ZWE,3,non-energy
2009.0,ZWE,1,energy
2010.0,AFG,2,non-energy
2010.0,AGO,2,non-energy
2010.0,ALB,3,non-energy
2010.0,AND,1,non-energy
2010.0,ARE,214,non-energy
2010.0,ARE,2,energy
2010.0,ARG,122,non-energy
2010.0,ARM,4,non-energy
2010.0,AUS,900,non-energy
2010.0,AUS,26,energy
2010.0,AUT,83,non-energy
2010.0,AUT,3,energy
2010.0,AZE,3,non-energy
2010.0,BAH,1,non-energy
2010.0,BEL,229,non-energy
2010.0,BEL,20,energy
2010.0,BEN,1,non-energy
2010.0,BFA,1,non-energy
2010.0,BGD,118,non-energy
2010.0,BGD,2,energy
2010.0,BGR,50,non-energy
2010.0,BHR,4,non-energy
2010.0,BIH,4,non-energy
2010.0,BLM,1,non-energy
2010.0,BLR,19,non-energy
2010.0,BLR,1,energy
2010.0,BLZ,1,non-energy
2010.0,BMU,2,non-energy
2010.0,BOL,3,non-energy
2010.0,BRA,566,non-energy
2010.0,BRA,10,energy
2010.0,BRB,1,non-energy
2010.0,BWA,2,non-energy
2010.0,CAN,1573,non-energy
2010.0,CAN,129,energy
2010.0,CHE,474,non-energy
2010.0,CHE,28,energy
2010.0,CHL,58,non-energy
2010.0,CHL,3,energy
2010.0,CHN,1112,non-energy
2010.0,CHN,55,energy
2010.0,CMR,4,non-energy
2010.0,COL,66,non-energy
2010.0,COL,2,energy
2010.0,CRI,11,non-energy
2010.0,CRI,1,energy
2010.0,CYM,5,non-energy
2010.0,CYP,36,non-energy
2010.0,CYP,5,energy
2010.0,CZE,119,non-energy
2010.0,CZE,15,energy
2010.0,DEU,1084,non-energy
2010.0,DEU,56,energy
2010.0,DNK,279,non-energy
2010.0,DNK,14,energy
2010.0,DOM,5,non-energy
2010.0,DZA,4,non-energy
2010.0,ECU,7,non-energy
2010.0,EGY,41,non-energy
2010.0,EGY,1,energy
2010.0,ESP,834,non-energy
2010.0,ESP,39,energy
2010.0,EST,57,non-energy
2010.0,EST,2,energy
2010.0,ETH,11,non-energy
2010.0,ETH,1,energy
2010.0,FIN,201,non-energy
2010.0,FIN,14,energy
2010.0,FRA,1119,non-energy
2010.0,FRA,47,energy
2010.0,GBR,3325,non-energy
2010.0,GBR,123,energy
2010.0,GEO,8,non-energy
2010.0,GGY,2,non-energy
2010.0,GHA,18,non-energy
2010.0,GHA,1,energy
2010.0,GIB,1,non-energy
2010.0,GIN,1,non-energy
2010.0,GNQ,1,non-energy
2010.0,GRC,59,non-energy
2010.0,GRC,3,energy
2010.0,GTM,2,non-energy
2010.0,GUY,1,non-energy
2010.0,HKG,165,non-energy
2010.0,HKG,8,energy
2010.0,HND,2,non-energy
2010.0,HRV,22,non-energy
2010.0,HRV,2,energy
2010.0,HUN,80,non-energy
2010.0,IDN,116,non-energy
2010.0,IMN,4,non-energy
2010.0,IND,2161,non-energy
2010.0,IND,49,energy
2010.0,IRL,305,non-energy
2010.0,IRL,10,energy
2010.0,IRN,27,non-energy
2010.0,IRQ,3,non-energy
2010.0,ISL,27,non-energy
2010.0,ISL,2,energy
2010.0,ISR,385,non-energy
2010.0,ISR,28,energy
2010.0,ITA,372,non-energy
2010.0,ITA,28,energy
2010.0,JAM,3,non-energy
2010.0,JEY,5,non-energy
2010.0,JOR,30,non-energy
2010.0,JPN,891,non-energy
2010.0,JPN,26,energy
2010.0,KAZ,2,non-energy
2010.0,KEN,48,non-energy
2010.0,KEN,7,energy
2010.0,KHM,5,non-energy
2010.0,KNA,1,non-energy
2010.0,KOR,375,non-energy
2010.0,KOR,9,energy
2010.0,KWT,11,non-energy
2010.0,LAO,2,non-energy
2010.0,LBN,25,non-energy
2010.0,LIE,3,non-energy
2010.0,LKA,26,non-energy
2010.0,LTU,40,non-energy
2010.0,LTU,2,energy
2010.0,LUX,23,non-energy
2010.0,LUX,2,energy
2010.0,LVA,27,non-energy
2010.0,MAC,1,non-energy
2010.0,MAR,25,non-energy
2010.0,MAR,1,energy
2010.0,MDA,9,non-energy
2010.0,MDV,1,non-energy
2010.0,MDV,1,energy
2010.0,MEX,122,non-energy
2010.0,MEX,7,energy
2010.0,MKD,4,non-energy
2010.0,MLI,1,non-energy
2010.0,MLI,1,energy
2010.0,MLT,16,non-energy
2010.0,MMR,4,non-energy
2010.0,MMR,1,energy
2010.0,MNE,1,non-energy
2010.0,MNG,4,non-energy
2010.0,MOZ,2,non-energy
2010.0,MTQ,1,non-energy
2010.0,MUS,9,non-energy
2010.0,MYS,92,non-energy
2010.0,MYS,6,energy
2010.0,NGA,68,non-energy
2010.0,NGA,5,energy
2010.0,NLD,1449,non-energy
2010.0,NLD,58,energy
2010.0,NOR,156,non-energy
2010.0,NOR,16,energy
2010.0,NPL,27,non-energy
2010.0,NPL,1,energy
2010.0,NZL,164,non-energy
2010.0,NZL,1,energy
2010.0,OMN,2,non-energy
2010.0,OMN,2,energy
2010.0,PAK,83,non-energy
2010.0,PAK,4,energy
2010.0,PAN,11,non-energy
2010.0,PER,17,non-energy
2010.0,PHL,106,non-energy
2010.0,PHL,1,energy
2010.0,POL,264,non-energy
2010.0,POL,4,energy
2010.0,PRI,10,non-energy
2010.0,PRT,106,non-energy
2010.0,PRT,3,energy
2010.0,PRY,2,non-energy
2010.0,PSE,5,non-energy
2010.0,QAT,11,non-energy
2010.0,QAT,1,energy
2010.0,ROM,125,non-energy
2010.0,RUS,259,non-energy
2010.0,RUS,7,energy
2010.0,RWA,2,non-energy
2010.0,SAU,36,non-energy
2010.0,SAU,2,energy
2010.0,SDN,1,non-energy
2010.0,SEN,4,non-energy
2010.0,SGP,316,non-energy
2010.0,SGP,7,energy
2010.0,SLE,2,non-energy
2010.0,SLV,4,non-energy
2010.0,SOM,2,non-energy
2010.0,SRB,32,non-energy
2010.0,SVK,40,non-energy
2010.0,SVK,1,energy
2010.0,SVN,56,non-energy
2010.0,SVN,1,energy
2010.0,SWE,500,non-energy
2010.0,SWE,23,energy
2010.0,SWZ,2,non-energy
2010.0,SYC,3,non-energy
2010.0,SYR,1,non-energy
2010.0,TAN,10,non-energy
2010.0,TGO,1,non-energy
2010.0,THA,47,non-energy
2010.0,TKM,1,non-energy
2010.0,TTO,7,non-energy
2010.0,TTO,1,energy
2010.0,TUN,8,non-energy
2010.0,TUN,1,energy
2010.0,TUR,248,non-energy
2010.0,TUR,3,energy
2010.0,TWN,57,non-energy
2010.0,UGA,10,non-energy
2010.0,UGA,2,energy
2010.0,UKR,190,non-energy
2010.0,UKR,7,energy
2010.0,UMI,1,non-energy
2010.0,URY,21,non-energy
2010.0,URY,1,energy
2010.0,USA,16578,non-energy
2010.0,USA,552,energy
2010.0,UZB,1,non-energy
2010.0,VEN,5,non-energy
2010.0,VNM,95,non-energy
2010.0,VNM,3,energy
2010.0,YEM,1,non-energy
2010.0,ZAF,157,non-energy
2010.0,ZAF,6,energy
2010.0,ZMB,3,non-energy
2010.0,ZWE,3,non-energy
2010.0,ZWE,1,energy
2011.0,AFG,1,non-energy
2011.0,AGO,1,non-energy
2011.0,ALB,8,non-energy
2011.0,ARE,178,non-energy
2011.0,ARE,2,energy
2011.0,ARG,122,non-energy
2011.0,ARG,2,energy
2011.0,ARM,10,non-energy
2011.0,ASM,1,non-energy
2011.0,AUS,870,non-energy
2011.0,AUS,26,energy
2011.0,AUT,107,non-energy
2011.0,AUT,2,energy
2011.0,AZE,7,non-energy
2011.0,BAH,3,non-energy
2011.0,BEL,210,non-energy
2011.0,BEL,11,energy
2011.0,BEN,2,non-energy
2011.0,BFA,1,non-energy
2011.0,BGD,100,non-energy
2011.0,BGD,1,energy
2011.0,BGR,33,non-energy
2011.0,BGR,1,energy
2011.0,BHR,6,non-energy
2011.0,BIH,3,non-energy
2011.0,BLR,12,non-energy
2011.0,BLZ,1,non-energy
2011.0,BMU,3,non-energy
2011.0,BOL,3,non-energy
2011.0,BRA,745,non-energy
2011.0,BRA,8,energy
2011.0,BRB,4,non-energy
2011.0,BWA,1,non-energy
2011.0,BWA,1,energy
2011.0,CAN,1522,non-energy
2011.0,CAN,118,energy
2011.0,CHE,430,non-energy
2011.0,CHE,33,energy
2011.0,CHL,107,non-energy
2011.0,CHL,3,energy
2011.0,CHN,1221,non-energy
2011.0,CHN,60,energy
2011.0,CIV,1,non-energy
2011.0,CMR,1,non-energy
2011.0,COD,2,non-energy
2011.0,COL,63,non-energy
2011.0,COL,1,energy
2011.0,CRI,19,non-energy
2011.0,CUB,1,non-energy
2011.0,CYM,2,non-energy
2011.0,CYP,40,non-energy
2011.0,CZE,142,non-energy
2011.0,CZE,7,energy
2011.0,DEU,1067,non-energy
2011.0,DEU,34,energy
2011.0,DMA,2,non-energy
2011.0,DNK,234,non-energy
2011.0,DNK,8,energy
2011.0,DOM,7,non-energy
2011.0,DOM,1,energy
2011.0,DZA,1,non-energy
2011.0,ECU,12,non-energy
2011.0,EGY,76,non-energy
2011.0,EGY,1,energy
2011.0,ESP,975,non-energy
2011.0,ESP,29,energy
2011.0,EST,67,non-energy
2011.0,EST,1,energy
2011.0,ETH,8,non-energy
2011.0,ETH,1,energy
2011.0,FIN,225,non-energy
2011.0,FIN,6,energy
2011.0,FRA,1069,non-energy
2011.0,FRA,47,energy
2011.0,GBR,3394,non-energy
2011.0,GBR,84,energy
2011.0,GEO,4,non-energy
2011.0,GGY,2,non-energy
2011.0,GHA,9,non-energy
2011.0,GIB,7,non-energy
2011.0,GIN,2,non-energy
2011.0,GMB,2,non-energy
2011.0,GRC,51,non-energy
2011.0,GRC,5,energy
2011.0,GTM,6,non-energy
2011.0,GTM,1,energy
2011.0,GUY,1,non-energy
2011.0,HKG,174,non-energy
2011.0,HKG,7,energy
2011.0,HND,1,non-energy
2011.0,HRV,27,non-energy
2011.0,HRV,2,energy
2011.0,HUN,106,non-energy
2011.0,HUN,1,energy
2011.0,IDN,161,non-energy
2011.0,IMN,3,non-energy
2011.0,IND,2260,non-energy
2011.0,IND,36,energy
2011.0,IRL,289,non-energy
2011.0,IRL,14,energy
2011.0,IRN,21,non-energy
2011.0,IRQ,5,non-energy
2011.0,ISL,36,non-energy
2011.0,ISR,425,non-energy
2011.0,ISR,22,energy
2011.0,ITA,393,non-energy
2011.0,ITA,23,energy
2011.0,JAM,6,non-energy
2011.0,JEY,3,non-energy
2011.0,JEY,1,energy
2011.0,JOR,38,non-energy
2011.0,JPN,930,non-energy
2011.0,JPN,34,energy
2011.0,KAZ,4,non-energy
2011.0,KEN,38,non-energy
2011.0,KEN,7,energy
2011.0,KHM,6,non-energy
2011.0,KHM,1,energy
2011.0,KNA,1,non-energy
2011.0,KOR,495,non-energy
2011.0,KOR,6,energy
2011.0,KWT,6,non-energy
2011.0,LBN,20,non-energy
2011.0,LBR,1,non-energy
2011.0,LBY,1,non-energy
2011.0,LKA,20,non-energy
2011.0,LSO,1,energy
2011.0,LTU,58,non-energy
2011.0,LUX,25,non-energy
2011.0,LVA,26,non-energy
2011.0,MAC,1,non-energy
2011.0,MAR,16,non-energy
2011.0,MDA,5,non-energy
2011.0,MDG,1,non-energy
2011.0,MDV,1,non-energy
2011.0,MEX,132,non-energy
2011.0,MEX,2,energy
2011.0,MHL,1,non-energy
2011.0,MKD,1,non-energy
2011.0,MLI,2,non-energy
2011.0,MLT,11,non-energy
2011.0,MMR,3,non-energy
2011.0,MNG,3,non-energy
2011.0,MOZ,1,non-energy
2011.0,MTQ,2,non-energy
2011.0,MUS,7,non-energy
2011.0,MUS,1,energy
2011.0,MWI,1,non-energy
2011.0,MYS,102,non-energy
2011.0,MYS,4,energy
2011.0,NAM,1,non-energy
2011.0,NCL,1,non-energy
2011.0,NGA,79,non-energy
2011.0,NGA,3,energy
2011.0,NIC,2,non-energy
2011.0,NLD,1600,non-energy
2011.0,NLD,61,energy
2011.0,NOR,169,non-energy
2011.0,NOR,18,energy
2011.0,NPL,15,non-energy
2011.0,NPL,1,energy
2011.0,NZL,133,non-energy
2011.0,NZL,3,energy
2011.0,OMN,4,non-energy
2011.0,OMN,1,energy
2011.0,PAK,82,non-energy
2011.0,PAN,7,non-energy
2011.0,PAN,1,energy
2011.0,PER,31,non-energy
2011.0,PER,1,energy
2011.0,PHL,74,non-energy
2011.0,PHL,1,energy
2011.0,POL,226,non-energy
2011.0,POL,8,energy
2011.0,PRI,10,non-energy
2011.0,PRT,121,non-energy
2011.0,PRT,8,energy
2011.0,PRY,2,non-energy
2011.0,PSE,3,non-energy
2011.0,QAT,15,non-energy
2011.0,QAT,1,energy
2011.0,ROM,150,non-energy
2011.0,ROM,3,energy
2011.0,RUS,324,non-energy
2011.0,RUS,8,energy
2011.0,RWA,5,non-energy
2011.0,RWA,1,energy
2011.0,SAU,36,non-energy
2011.0,SDN,1,non-energy
2011.0,SEN,2,non-energy
2011.0,SGP,376,non-energy
2011.0,SGP,11,energy
2011.0,SLE,3,non-energy
2011.0,SLV,2,non-energy
2011.0,SRB,18,non-energy
2011.0,SRB,1,energy
2011.0,SVK,36,non-energy
2011.0,SVK,2,energy
2011.0,SVN,64,non-energy
2011.0,SVN,4,energy
2011.0,SWE,546,non-energy
2011.0,SWE,16,energy
2011.0,SYC,7,non-energy
2011.0,SYR,1,non-energy
2011.0,TAN,9,non-energy
2011.0,TAN,1,energy
2011.0,THA,52,non-energy
2011.0,THA,3,energy
2011.0,TTO,14,non-energy
2011.0,TUN,15,non-energy
2011.0,TUR,349,non-energy
2011.0,TUR,3,energy
2011.0,TWN,46,non-energy
2011.0,TWN,2,energy
2011.0,UGA,6,non-energy
2011.0,UGA,2,energy
2011.0,UKR,192,non-energy
2011.0,UKR,5,energy
2011.0,UMI,1,non-energy
2011.0,URY,7,non-energy
2011.0,URY,1,energy
2011.0,USA,17135,non-energy
2011.0,USA,492,energy
2011.0,VEN,10,non-energy
2011.0,VNM,116,non-energy
2011.0,VNM,2,energy
2011.0,YEM,1,non-energy
2011.0,ZAF,158,non-energy
2011.0,ZAF,4,energy
2011.0,ZMB,4,non-energy
2011.0,ZMB,1,energy
2011.0,ZWE,3,non-energy
2012.0,ABW,1,non-energy
2012.0,AFG,1,non-energy
2012.0,ALB,1,non-energy
2012.0,ARE,227,non-energy
2012.0,ARE,9,energy
2012.0,ARG,120,non-energy
2012.0,ARG,2,energy
2012.0,ARM,6,non-energy
2012.0,AUS,963,non-energy
2012.0,AUS,33,energy
2012.0,AUT,118,non-energy
2012.0,AUT,5,energy
2012.0,AZE,9,non-energy
2012.0,BAH,5,non-energy
2012.0,BEL,242,non-energy
2012.0,BEL,11,energy
2012.0,BGD,113,non-energy
2012.0,BGD,1,energy
2012.0,BGR,67,non-energy
2012.0,BGR,1,energy
2012.0,BHR,11,non-energy
2012.0,BIH,7,non-energy
2012.0,BLR,23,non-energy
2012.0,BLZ,6,non-energy
2012.0,BMU,3,non-energy
2012.0,BOL,4,non-energy
2012.0,BRA,944,non-energy
2012.0,BRA,13,energy
2012.0,BRB,2,non-energy
2012.0,BRN,1,non-energy
2012.0,BWA,1,non-energy
2012.0,CAN,1751,non-energy
2012.0,CAN,106,energy
2012.0,CHE,422,non-energy
2012.0,CHE,26,energy
2012.0,CHL,152,non-energy
2012.0,CHL,2,energy
2012.0,CHN,1333,non-energy
2012.0,CHN,32,energy
2012.0,CIV,4,non-energy
2012.0,CMR,7,non-energy
2012.0,COD,6,non-energy
2012.0,COL,79,non-energy
2012.0,COL,4,energy
2012.0,COM,1,non-energy
2012.0,CRI,11,non-energy
2012.0,CRI,1,energy
2012.0,CYM,5,non-energy
2012.0,CYP,43,non-energy
2012.0,CYP,2,energy
2012.0,CZE,149,non-energy
2012.0,CZE,3,energy
2012.0,DEU,1115,non-energy
2012.0,DEU,57,energy
2012.0,DMA,2,non-energy
2012.0,DNK,241,non-energy
2012.0,DNK,14,energy
2012.0,DOM,8,non-energy
2012.0,DZA,3,non-energy
2012.0,ECU,9,non-energy
2012.0,ECU,1,energy
2012.0,EGY,88,non-energy
2012.0,ESP,1242,non-energy
2012.0,ESP,34,energy
2012.0,EST,68,non-energy
2012.0,EST,3,energy
2012.0,ETH,9,non-energy
2012.0,ETH,1,energy
2012.0,FIN,276,non-energy
2012.0,FIN,10,energy
2012.0,FRA,1159,non-energy
2012.0,FRA,34,energy
2012.0,GAB,2,non-energy
2012.0,GBR,3842,non-energy
2012.0,GBR,119,energy
2012.0,GEO,4,non-energy
2012.0,GGY,3,non-energy
2012.0,GHA,13,non-energy
2012.0,GHA,1,energy
2012.0,GIB,3,non-energy
2012.0,GRC,88,non-energy
2012.0,GRC,3,energy
2012.0,GTM,4,non-energy
2012.0,HKG,230,non-energy
2012.0,HKG,5,energy
2012.0,HRV,20,non-energy
2012.0,HTI,1,non-energy
2012.0,HUN,90,non-energy
2012.0,HUN,2,energy
2012.0,IDN,216,non-energy
2012.0,IDN,2,energy
2012.0,IMN,2,non-energy
2012.0,IND,2828,non-energy
2012.0,IND,46,energy
2012.0,IRL,378,non-energy
2012.0,IRL,10,energy
2012.0,IRN,20,non-energy
2012.0,IRQ,7,non-energy
2012.0,ISL,24,non-energy
2012.0,ISL,4,energy
2012.0,ISR,569,non-energy
2012.0,ISR,13,energy
2012.0,ITA,438,non-energy
2012.0,ITA,20,energy
2012.0,JAM,5,non-energy
2012.0,JEY,7,non-energy
2012.0,JOR,31,non-energy
2012.0,JPN,967,non-energy
2012.0,JPN,27,energy
2012.0,KAZ,9,non-energy
2012.0,KEN,71,non-energy
2012.0,KEN,8,energy
2012.0,KGZ,2,non-energy
2012.0,KHM,5,non-energy
2012.0,KHM,1,energy
2012.0,KNA,1,non-energy
2012.0,KOR,637,non-energy
2012.0,KOR,16,energy
2012.0,KWT,9,non-energy
2012.0,LAO,1,non-energy
2012.0,LBN,33,non-energy
2012.0,LIE,2,non-energy
2012.0,LKA,30,non-energy
2012.0,LTU,73,non-energy
2012.0,LTU,1,energy
2012.0,LUX,28,non-energy
2012.0,LUX,1,energy
2012.0,LVA,25,non-energy
2012.0,LVA,1,energy
2012.0,MAC,1,non-energy
2012.0,MAR,18,non-energy
2012.0,MDA,4,non-energy
2012.0,MDG,1,non-energy
2012.0,MDV,2,non-energy
2012.0,MEX,154,non-energy
2012.0,MEX,8,energy
2012.0,MKD,9,non-energy
2012.0,MLT,15,non-energy
2012.0,MMR,20,non-energy
2012.0,MNE,1,non-energy
2012.0,MNG,3,non-energy
2012.0,MOZ,4,non-energy
2012.0,MTQ,1,non-energy
2012.0,MUS,7,non-energy
2012.0,MYS,132,non-energy
2012.0,MYS,5,energy
2012.0,NAM,2,non-energy
2012.0,NER,1,non-energy
2012.0,NGA,120,non-energy
2012.0,NGA,3,energy
2012.0,NIC,2,non-energy
2012.0,NLD,1816,non-energy
2012.0,NLD,72,energy
2012.0,NOR,192,non-energy
2012.0,NOR,18,energy
2012.0,NPL,25,non-energy
2012.0,NZL,157,non-energy
2012.0,NZL,8,energy
2012.0,OMN,4,non-energy
