year,country_ISO3,number_of_deals,raised_amount_usd,sector
2016,CRI,4,1493315.2173913044,non-energy
2016,CYM,3,11228804.347826086,non-energy
2016,CYP,11,10399889.380434781,non-energy
2016,CZE,20,7158986.722826087,non-energy
2016,DEU,323,2114481279.570652,non-energy
2016,DEU,18,311029512.08152175,energy
2016,DNK,86,217104939.47282606,non-energy
2016,DNK,3,3183961.0434782607,energy
2016,DZA,1,34728.260869565216,non-energy
2016,ECU,1,1157608.6956521738,non-energy
2016,EGY,18,10051774.451086957,non-energy
2016,EGY,1,11576.086956521738,energy
2016,ESP,292,681662802.5869565,non-energy
2016,ESP,13,15571150.842391305,energy
2016,EST,28,8623171.875,non-energy
2016,EST,4,20251838.576086953,energy
2016,ETH,2,1258320.6521739129,non-energy
2016,FIN,125,350910687.47282606,non-energy
2016,FIN,11,21955238.93478261,energy
2016,FRA,429,1957657602.0652173,non-energy
2016,FRA,20,72528766.59782608,energy
2016,GBR,1256,7243441611.782609,non-energy
2016,GBR,72,183072296.0869565,energy
2016,GEO,2,98396.73913043478,non-energy
2016,GHA,11,7593913.043478261,non-energy
2016,GHA,2,6714130.434782608,energy
2016,GIB,1,347282.60869565216,non-energy
2016,GRC,22,18585685.43478261,non-energy
2016,GRD,1,914139.277173913,non-energy
2016,GTM,3,7524456.52173913,energy
2016,HKG,59,560861003.25,non-energy
2016,HKG,1,115760.86956521739,energy
2016,HRV,3,615847.8260869564,non-energy
2016,HUN,22,18142214.804347824,non-energy
2016,IDN,47,1084850135.625,non-energy
2016,IMN,2,2315217.3913043477,non-energy
2016,IND,828,4806055128.994565,non-energy
2016,IND,15,61520300.33152174,energy
2016,IRL,106,643332785.8043478,non-energy
2016,IRL,1,4348399.630434782,energy
2016,IRN,9,31207884.847826086,non-energy
2016,ISL,34,44419643.95108695,non-energy
2016,ISL,3,764755.6630434783,energy
2016,ISR,296,1696299107.7065217,non-energy
2016,ISR,13,85182635.86956522,energy
2016,ITA,168,223643493.08152172,non-energy
2016,ITA,7,2123840.3641304346,energy
2016,JEY,2,25002286.125,non-energy
2016,JOR,11,9137776.402173912,non-energy
2016,JPN,327,1546746463.027174,non-energy
2016,JPN,6,14287891.826086955,energy
2016,KEN,16,11806280.91847826,non-energy
2016,KEN,6,33859938.58695652,energy
2016,KHM,3,243653.47826086957,non-energy
2016,KNA,2,11749728.260869564,non-energy
2016,KOR,128,505324323.2282608,non-energy
2016,KOR,3,6904271.1358695645,energy
2016,KWT,1,3472826.0869565215,non-energy
2016,LBN,11,18527527.173913043,non-energy
2016,LCA,3,20957.347826086956,energy
2016,LIE,2,3645042.3749999995,non-energy
2016,LKA,6,3812753.2499999995,non-energy
2016,LTU,7,2773457.9510869565,non-energy
2016,LUX,12,51089096.47826087,non-energy
2016,LUX,1,650835.3913043478,energy
2016,LVA,24,18395560.94021739,non-energy
2016,MAR,3,902934.7826086957,non-energy
2016,MAR,1,219945.65217391303,energy
2016,MEX,62,109855901.82065217,non-energy
2016,MEX,3,1545407.608695652,energy
2016,MLT,1,1253743.4673913042,non-energy
2016,MMR,6,10447418.47826087,non-energy
2016,MUS,2,353455332.4891304,non-energy
2016,MYS,63,144426392.20108694,non-energy
2016,MYS,1,578804.3478260869,energy
2016,NGA,20,464065680.30978256,non-energy
2016,NGA,2,2199456.5217391304,energy
2016,NIC,1,150489.1304347826,energy
2016,NLD,149,368959151.0217391,non-energy
2016,NLD,16,29907570.782608695,energy
2016,NOR,58,257516313.53804347,non-energy
2016,NOR,6,25142404.239130434,energy
2016,NPL,2,23152.173913043476,non-energy
2016,NZL,38,72873508.25543478,non-energy
2016,PAK,16,35901346.79347826,non-energy
2016,PAN,2,902934.7826086956,non-energy
2016,PER,20,13815627.994565217,non-energy
2016,PHL,22,46181986.271739125,non-energy
2016,POL,59,111397731.26086956,non-energy
2016,POL,4,1534770.3423913042,energy
2016,PRI,6,4328298.9130434785,non-energy
2016,PRT,41,40252897.4347826,non-energy
2016,PRT,4,2603422.597826087,energy
2016,PSE,3,7929619.565217391,non-energy
2016,QAT,1,926086.9565217391,non-energy
2016,ROM,16,8886504.701086957,non-energy
2016,RUS,82,96088149.04891303,non-energy
2016,RUS,3,3588586.956521739,energy
2016,RWA,3,122624.33152173914,energy
2016,SAU,10,17416219.353260867,non-energy
2016,SAU,3,3185739.1304347827,energy
2016,SGP,196,2035972684.9891303,non-energy
2016,SGP,4,3372703.353260869,energy
2016,SLV,1,405163.04347826086,non-energy
2016,SRB,3,1327523.6576086956,non-energy
2016,SVK,11,6926696.331521738,non-energy
2016,SVN,7,6819059.559782609,non-energy
2016,SVN,3,15839362.989130434,energy
2016,SWE,194,1703254657.4347825,non-energy
2016,SWE,15,68187586.9728261,energy
2016,SYC,3,1065000.0,non-energy
2016,TAN,3,1076576.0869565217,non-energy
2016,TAN,1,3305661.6032608696,energy
2016,THA,29,73375956.73369564,non-energy
2016,TTO,1,578804.3478260869,non-energy
2016,TUR,53,67679872.53260869,non-energy
2016,TUR,3,10093566.44021739,energy
2016,TWN,34,291190604.1032609,non-energy
2016,UGA,4,1110146.7391304348,non-energy
2016,UKR,12,9538111.05978261,non-energy
2016,UKR,1,115760.86956521739,energy
2016,URY,2,8334782.608695652,non-energy
2016,USA,7825,80761109835.0489,non-energy
2016,USA,385,7560191476.173913,energy
2016,VEN,1,1389130.4347826086,non-energy
2016,VNM,15,65623679.347826086,non-energy
2016,ZAF,37,61222098.016304344,non-energy
2016,ZAF,2,300978.2608695652,energy
2016,ZMB,1,235799.10326086957,non-energy
2017,AGO,1,203936.17021276595,non-energy
2017,ARE,70,340735560.7021277,non-energy
2017,ARG,42,73567457.05851065,non-energy
2017,ARM,4,608610.1117021277,non-energy
2017,AUS,278,997523803.643617,non-energy
2017,AUS,16,70265863.0212766,energy
2017,AUT,55,240303841.19680852,non-energy
2017,AUT,2,8315322.861702128,energy
2017,AZE,2,178444.1489361702,non-energy
2017,BEL,100,609289334.7127659,non-energy
2017,BEL,6,7424644.10106383,energy
2017,BGD,12,5332955.776595745,non-energy
2017,BGR,10,3947073.5425531915,non-energy
2017,BHR,5,3388895.712765957,non-energy
2017,BLR,3,4645212.765957447,non-energy
2017,BMU,1,45319148.93617021,non-energy
2017,BRA,153,1372220049.2234042,non-energy
2017,BRA,7,12962092.340425532,energy
2017,BTN,1,3911.0425531914893,non-energy
2017,BWA,1,396542.55319148937,non-energy
2017,CAN,523,2826005520.8297873,non-energy
2017,CAN,50,358620635.9361702,energy
2017,CHE,202,1470876062.505319,non-energy
2017,CHE,12,61153369.5319149,energy
2017,CHL,26,54391409.21808511,non-energy
2017,CHL,4,9794601.063829789,energy
2017,CHN,2861,75775123301.76064,non-energy
2017,CHN,102,6091361519.106383,energy
2017,CIV,1,239825.53723404257,non-energy
2017,CMR,1,169946.8085106383,non-energy
2017,COL,40,51912229.70744681,non-energy
2017,COL,2,2609589.8936170214,energy
2017,CRI,4,1671143.6170212766,non-energy
2017,CYM,3,48066622.34042553,non-energy
2017,CYP,7,10723038.60638298,non-energy
2017,CZE,26,68183430.0,non-energy
2017,CZE,1,971053.4042553192,energy
2017,DEU,322,6312741588.303192,non-energy
2017,DEU,30,186925176.73404256,energy
2017,DNK,90,398005910.7765958,non-energy
2017,DNK,2,854894.760638298,energy
2017,DOM,1,419202.1276595745,non-energy
2017,DZA,1,67978.72340425532,non-energy
2017,ECU,4,4361968.085106383,non-energy
2017,ECU,1,169946.8085106383,energy
2017,EGY,40,13869049.739361703,non-energy
2017,ESP,262,760206611.0585107,non-energy
2017,ESP,16,27186369.430851065,energy
2017,EST,27,37772288.15425532,non-energy
2017,EST,3,18803545.96276596,energy
2017,ETH,1,311569.1489361702,non-energy
2017,FIN,128,366325653.75,non-energy
2017,FIN,12,26666495.34574468,energy
2017,FRA,484,2350179907.1010637,non-energy
2017,FRA,24,155631396.8776596,energy
2017,GBR,1344,10511806389.68617,non-energy
2017,GBR,94,175803428.18617022,energy
2017,GEO,4,535146.6382978724,non-energy
2017,GGY,1,105638.93617021276,non-energy
2017,GHA,6,11890611.70212766,non-energy
2017,GHA,1,15295212.765957447,energy
2017,GIB,3,6593936.170212766,non-energy
2017,GRC,13,14776611.015957447,non-energy
2017,GTM,2,6146409.574468086,non-energy
2017,GTM,2,13595744.680851065,energy
2017,HKG,78,1143964425.0,non-energy
2017,HKG,1,335709.5265957447,energy
2017,HRV,2,838713.5585106383,non-energy
2017,HRV,1,246725.37765957447,energy
2017,HUN,80,35295138.94148936,non-energy
2017,HUN,5,1471465.1808510637,energy
2017,IDN,47,1431302610.0957448,non-energy
2017,IMN,3,9529326.558510639,non-energy
2017,IND,758,11504299323.670214,non-energy
2017,IND,21,64024912.037234046,energy
2017,IRL,102,478094777.5053192,non-energy
2017,IRL,3,3872989.196808511,energy
2017,IRN,10,31283231.824468084,non-energy
2017,ISL,17,14608603.867021278,non-energy
2017,ISL,1,67372.57978723405,energy
2017,ISR,290,2217071883.6542554,non-energy
2017,ISR,24,185543259.9255319,energy
2017,ITA,170,203015291.90425533,non-energy
2017,ITA,12,8742991.739361703,energy
2017,JOR,9,3973356.3829787234,non-energy
2017,JPN,451,1867224799.2925532,non-energy
2017,JPN,13,32604596.585106384,energy
2017,KAZ,2,98824.06914893616,non-energy
2017,KEN,26,64054027.32446809,non-energy
2017,KEN,5,109819617.46276596,energy
2017,KHM,3,566489.3617021276,non-energy
2017,KHM,1,793085.1063829787,energy
2017,KOR,123,536986829.1382979,non-energy
2017,KWT,4,3585877.6595744686,non-energy
2017,LBN,14,11148510.638297874,non-energy
2017,LBY,1,396542.55319148937,non-energy
2017,LCA,3,19827.127659574468,energy
2017,LIE,3,7145927.936170213,non-energy
2017,LKA,5,979197.255319149,non-energy
2017,LTU,10,18851603.521276597,non-energy
2017,LUX,17,56723158.7393617,non-energy
2017,LVA,13,7807099.196808511,non-energy
2017,LVA,1,338183.9521276596,energy
2017,MAR,2,3534893.6170212766,non-energy
2017,MEX,74,101215611.62234043,non-energy
2017,MEX,5,6578875.484042553,energy
2017,MLT,5,40200720.41489361,non-energy
2017,MMR,7,13000930.851063833,non-energy
2017,MNE,1,113297.87234042553,non-energy
2017,MNG,1,283244.68085106387,non-energy
2017,MOZ,1,339893.6170212766,non-energy
2017,MUS,5,997098269.2978724,non-energy
2017,MYS,70,364705234.7234043,non-energy
2017,NGA,33,20027349.925531916,non-energy
2017,NGA,3,220930.8510638298,energy
2017,NLD,154,800335820.1223404,non-energy
2017,NLD,20,66244991.77659575,energy
2017,NOR,64,132829936.08510639,non-energy
2017,NOR,7,18367278.909574468,energy
2017,NPL,6,15879394.723404257,non-energy
2017,NZL,31,56462032.069148935,non-energy
2017,NZL,2,4271039.744680852,energy
2017,PAK,14,7561459.212765958,non-energy
2017,PAN,1,1132.9787234042553,non-energy
2017,PER,21,11077132.978723405,non-energy
2017,PHL,26,56263688.2819149,non-energy
2017,POL,85,157468144.5957447,non-energy
2017,POL,5,9491549.648936171,energy
2017,PRI,5,10293111.70212766,non-energy
2017,PRT,34,47323395.095744684,non-energy
2017,PRT,3,189999.3989361702,energy
2017,PRY,2,5670558.510638298,non-energy
2017,PSE,2,283244.6808510638,non-energy
2017,QAT,1,113297.87234042553,non-energy
2017,ROM,10,1883398.1170212766,non-energy
2017,RUS,94,123737056.72340426,non-energy
2017,RUS,4,2102160.446808511,energy
2017,SAU,26,52699305.49468085,non-energy
2017,SAU,1,566489.3617021277,energy
2017,SEN,1,3625531.914893617,energy
2017,SGP,229,5398633911.925532,non-energy
2017,SGP,6,86943821.93617022,energy
2017,SRB,5,2769904.1170212766,non-energy
2017,SVK,3,30500693.617021278,non-energy
2017,SVN,9,23596315.61170213,non-energy
2017,SWE,247,1152400316.0585105,non-energy
2017,SWE,15,83362027.5319149,energy
2017,SYC,4,6818265.957446808,non-energy
2017,SYR,1,339893.6170212766,non-energy
2017,TAN,4,1251941.4893617022,non-energy
2017,TGO,1,60490.8670212766,non-energy
2017,THA,26,167757993.31914896,non-energy
2017,THA,1,283244.68085106387,energy
2017,TTO,1,1132978.7234042555,non-energy
2017,TUN,6,1280319.2074468085,non-energy
2017,TUR,79,75766990.2287234,non-energy
2017,TUR,7,13335159.574468086,energy
2017,TWN,29,185755892.84042555,non-energy
2017,TWN,1,339893617.0212766,energy
2017,UGA,5,1705132.9787234042,non-energy
2017,UKR,9,1778776.595744681,non-energy
2017,UKR,2,414443.6170212766,energy
2017,URY,6,337981148.9361702,non-energy
2017,USA,7876,113597920353.35107,non-energy
2017,USA,382,8710728424.292553,energy
2017,VEN,1,453191.4893617021,non-energy
2017,VNM,19,70107613.08510639,non-energy
2017,YEM,1,118962.76595744681,non-energy
2017,ZAF,54,236638730.93617022,non-energy
2017,ZAF,1,1812765.9574468085,energy
2017,ZMB,3,660833.6329787234,non-energy
2018,AGO,1,377187.5,non-energy
2018,ARE,89,642840157.03125,non-energy
2018,ARE,1,2773437.5,energy
2018,ARG,42,102531876.5625,non-energy
2018,ARM,1,554687.5,non-energy
2018,ASM,1,665625.0,non-energy
2018,AUS,254,1765903711.859375,non-energy
2018,AUS,16,67785897.671875,energy
2018,AUT,59,304941336.84375,non-energy
2018,AUT,3,2511899.015625,energy
2018,AZE,4,407444.59375,non-energy
2018,BEL,117,583591393.65625,non-energy
2018,BEL,10,23787490.546875,energy
2018,BGD,22,43584253.03125,non-energy
2018,BGD,1,1841562.5,energy
2018,BGR,11,25945914.953125,non-energy
2018,BGR,1,273103.71875,energy
2018,BHR,5,1946953.125,non-energy
2018,BLR,3,6323437.5,non-energy
2018,BMU,3,377187500.0,non-energy
2018,BOL,3,494781.25,non-energy
2018,BRA,165,1941941953.875,non-energy
2018,BRA,7,3404705.15625,energy
2018,BRB,1,3328125.0,non-energy
2018,CAN,580,3600850663.71875,non-energy
2018,CAN,49,285333426.59375,energy
2018,CHE,271,1399654015.90625,non-energy
2018,CHE,24,49192893.59375,energy
2018,CHL,51,28334267.3125,non-energy
2018,CHL,4,3140196.875,energy
2018,CHN,2915,105249095592.4375,non-energy
2018,CHN,82,6951291293.203125,energy
2018,CIV,4,628554.125,non-energy
2018,CMR,2,316171.875,non-energy
2018,CMR,1,1387919.09375,energy
2018,COL,43,655874190.59375,non-energy
2018,COL,1,665625.0,energy
2018,CRI,3,4770312.5,non-energy
2018,CYM,9,121570859.375,non-energy
2018,CYP,19,73324653.15625,non-energy
2018,CZE,18,32984303.59375,non-energy
2018,DEU,372,3791737979.96875,non-energy
2018,DEU,40,316601162.078125,energy
2018,DNK,88,452961907.203125,non-energy
2018,DNK,6,10721163.078125,energy
2018,DOM,1,554687.5,non-energy
2018,DZA,1,1885937.5,non-energy
2018,ECU,3,3189453.125,non-energy
2018,EGY,78,96122620.03125,non-energy
2018,EGY,3,410468.75,energy
2018,ESP,276,1057193258.234375,non-energy
2018,ESP,24,28104026.515625,energy
2018,EST,40,248739911.21875,non-energy
2018,EST,2,1358588.328125,energy
2018,ETH,3,12051875.03125,non-energy
2018,ETH,1,1109375.0,energy
2018,FIN,115,562034662.09375,non-energy
2018,FIN,13,50908317.9375,energy
2018,FRA,462,4203189393.265625,non-energy
2018,FRA,31,185604297.21875,energy
2018,GBR,1357,9400663939.171875,non-energy
2018,GBR,102,257990435.765625,energy
2018,GGY,1,434086.234375,non-energy
2018,GHA,8,2488199.4375,non-energy
2018,GIB,4,11204687.5,non-energy
2018,GRC,12,25223731.796875,non-energy
2018,GTM,1,110937.5,non-energy
2018,GTM,3,25515625.0,energy
2018,HKG,82,1178966468.71875,non-energy
2018,HKG,2,721093.75,energy
2018,HND,2,44375.0,non-energy
2018,HRV,7,6232157.015625,non-energy
2018,HUN,68,87066443.5625,non-energy
2018,HUN,2,424551.15625,energy
2018,IDN,51,4235491231.546875,non-energy
2018,IMN,3,74660937.5,non-energy
2018,IND,810,9929961021.5625,non-energy
2018,IND,30,585371385.84375,energy
2018,IRL,104,966682923.0625,non-energy
2018,IRL,2,7875968.984375,energy
2018,IRN,5,1809220.890625,non-energy
2018,ISL,17,64346086.34375,non-energy
2018,ISR,347,2788228917.796875,non-energy
2018,ISR,16,134593763.6875,energy
2018,ITA,199,546311527.9375,non-energy
2018,ITA,7,7159056.46875,energy
2018,JOR,13,28538671.875,non-energy
2018,JPN,521,3008897800.859375,non-energy
2018,JPN,22,132567403.71875,energy
2018,KAZ,2,432656.25,non-energy
2018,KEN,38,134228244.59375,non-energy
2018,KEN,5,19018015.625,energy
2018,KHM,2,3106250.0,non-energy
2018,KOR,120,1355520671.0625,non-energy
2018,KOR,4,6300726.375,energy
2018,KWT,11,62513281.25,non-energy
2018,LBN,16,11842578.125,non-energy
2018,LCA,2,6070.5,energy
2018,LIE,1,4254758.203125,non-energy
2018,LKA,19,7765962.25,non-energy
2018,LSO,1,412975.9375,non-energy
2018,LTU,12,76862692.984375,non-energy
2018,LTU,3,1340759.5625,energy
2018,LUX,16,44404561.515625,non-energy
2018,LUX,5,11761246.515625,energy
2018,LVA,9,21652318.640625,non-energy
2018,LVA,1,322043.796875,energy
2018,MAR,3,2440625.0,non-energy
2018,MDA,1,68830.0625,non-energy
2018,MEX,80,232633190.6875,non-energy
2018,MEX,5,81046074.0,energy
2018,MKD,3,110854.296875,non-energy
2018,MLI,3,1493029.046875,non-energy
2018,MLT,5,10914068.96875,non-energy
2018,MMR,9,27064545.46875,non-energy
2018,MNG,1,55468.75,non-energy
2018,MUS,10,209908347.15625,non-energy
2018,MYS,59,145711661.453125,non-energy
2018,MYS,1,199687.5,energy
2018,NGA,65,143426350.0625,non-energy
2018,NGA,6,4130341.796875,energy
2018,NLD,161,1105119326.5625,non-energy
2018,NLD,23,171937659.203125,energy
2018,NOR,73,186900081.609375,non-energy
2018,NOR,2,29864294.015625,energy
2018,NPL,1,5546.875,non-energy
2018,NZL,32,83368000.3125,non-energy
2018,NZL,1,3814308.59375,energy
2018,PAK,11,107257947.1875,non-energy
2018,PAK,1,639409.359375,energy
2018,PAN,2,6989062.5,non-energy
2018,PER,14,10523531.25,non-energy
2018,PHL,16,58050173.546875,non-energy
2018,POL,63,61119130.796875,non-energy
2018,POL,5,4137232.125,energy
2018,PRI,10,10283906.25,non-energy
2018,PRT,46,90298537.734375,non-energy
2018,PRT,6,8708179.953125,energy
2018,PRY,2,21078.125,non-energy
2018,PSE,1,6656.25,non-energy
2018,ROM,14,8461045.59375,non-energy
2018,RUS,184,340112196.375,non-energy
2018,RUS,3,547353.421875,energy
2018,RWA,2,221875.0,non-energy
2018,RWA,4,1087440.4375,energy
2018,SAU,30,45792774.59375,non-energy
2018,SAU,3,6245781.25,energy
2018,SGP,249,6910196533.140625,non-energy
2018,SGP,16,74017544.375,energy
2018,SLE,1,332812.5,non-energy
2018,SLE,2,1486562.5,energy
2018,SLV,3,2240937.5,non-energy
2018,SMR,1,5996002.140625,non-energy
2018,SRB,5,2102081.46875,non-energy
2018,SRB,2,567286.671875,energy
2018,SVK,4,16124094.453125,non-energy
2018,SVN,2,12669883.4375,non-energy
2018,SWE,203,873164342.296875,non-energy
2018,SWE,22,181801434.046875,energy
2018,SYC,2,22720000.0,non-energy
2018,TAN,5,4958906.25,non-energy
2018,THA,24,63475948.0625,non-energy
2018,THA,1,72109.375,energy
2018,TTO,1,7721.25,non-energy
2018,TUN,5,2611267.953125,non-energy
2018,TUN,1,221875.0,energy
2018,TUR,63,52402820.234375,non-energy
2018,TUR,4,6035000.0,energy
2018,TWN,32,290287464.90625,non-energy
2018,UGA,9,7565937.5,non-energy
2018,UKR,11,1945504.28125,non-energy
2018,UKR,1,221875.0,energy
2018,URY,9,28621875.0,non-energy
2018,USA,8445,139937511981.89062,non-energy
2018,USA,398,7983639880.875,energy
2018,VNM,18,81025675.921875,non-energy
2018,YEM,1,33281.25,non-energy
2018,ZAF,40,147384468.046875,non-energy
2018,ZAF,1,554687.5,energy
2018,ZMB,2,1459937.5,non-energy
2018,ZWE,2,1331250.0,energy
2019,ALB,1,7281122.448979591,non-energy
2019,ARE,85,374822171.58673465,non-energy
2019,ARE,2,70827933.67346938,energy
2019,ARG,39,2312132387.7551017,non-energy
2019,ARM,1,216719.89285714284,non-energy
2019,ASM,1,326020.40816326527,non-energy
2019,AUS,228,1988670762.7193875,non-energy
2019,AUS,12,153823719.47448978,energy
2019,AUT,46,254580245.11224487,non-energy
2019,AUT,4,7128013.484693877,energy
2019,AZE,2,212685.93367346938,non-energy
2019,BAH,1,326020.40816326527,non-energy
2019,BEL,102,852331234.5612245,non-energy
2019,BEL,4,28909316.326530613,energy
2019,BGD,21,13846708.346938774,non-energy
2019,BGR,12,16627923.244897958,non-energy
2019,BHR,8,4126056.68877551,non-energy
2019,BLR,1,271683.67346938775,non-energy
2019,BMU,1,2173469.387755102,non-energy
2019,BOL,1,565102.0408163265,non-energy
2019,BRA,192,2422545245.5714283,non-energy
2019,BRA,8,9933230.00510204,energy
2019,BRB,2,4164910.714285714,non-energy
2019,BRB,1,108673.46938775509,energy
2019,BWA,1,1086734.693877551,non-energy
2019,CAN,548,5124294814.255101,non-energy
2019,CAN,56,273462383.21938777,energy
2019,CHE,287,1522977320.5102038,non-energy
2019,CHE,32,248433192.26020408,energy
2019,CHL,35,71335775.6632653,non-energy
2019,CHL,1,3260.204081632653,energy
2019,CHN,1414,69033607029.71939,non-energy
2019,CHN,52,7585222153.408162,energy
2019,CIV,3,695510.2040816327,non-energy
2019,CMR,1,326020.40816326527,non-energy
2019,CMR,2,3872611.683673469,energy
2019,COD,3,4127418.3673469387,energy
2019,COL,59,1263801217.8673468,non-energy
2019,COL,2,760714.2857142857,energy
2019,CRI,1,1630102.0408163264,non-energy
2019,CYM,3,28537753.040816322,non-energy
2019,CYP,12,14163318.719387753,non-energy
2019,CZE,21,38602634.43367347,non-energy
2019,CZE,1,1094787.3979591837,energy
2019,DEU,347,6706756693.668367,non-energy
2019,DEU,25,338087336.3265306,energy
2019,DNK,88,585298053.1224489,non-energy
2019,DNK,2,5987908.1632653065,energy
2019,DZA,1,4346938.775510204,non-energy
2019,ECU,2,1521428.5714285714,non-energy
2019,EGY,66,162803707.10204083,non-energy
2019,EGY,1,130408.16326530611,energy
2019,ESP,283,1511940926.5561223,non-energy
2019,ESP,21,29030035.163265303,energy
2019,EST,31,155869260.62755102,non-energy
2019,EST,6,7298985.107142856,energy
2019,ETH,2,2173469.387755102,non-energy
2019,FIN,101,506270294.31122446,non-energy
2019,FIN,9,31814279.87755102,energy
2019,FRA,447,4673013253.071428,non-energy
2019,FRA,18,85427597.02040815,energy
2019,GBR,1334,16969901960.816326,non-energy
2019,GBR,97,506317231.4693877,energy
2019,GEO,1,43469.387755102034,non-energy
2019,GGY,1,344912.2040816326,non-energy
2019,GHA,10,14185162.086734693,non-energy
2019,GHA,5,37057653.06122449,energy
2019,GIB,3,18909183.673469387,non-energy
2019,GRC,15,18861832.469387755,non-energy
2019,GTM,2,326020.40816326527,non-energy
2019,HKG,63,1304016016.6989794,non-energy
2019,HKG,5,1276107.994897959,energy
2019,HND,1,271683.67346938775,non-energy
2019,HRV,22,7770922.469387755,non-energy
2019,HUN,66,85453689.52040815,non-energy
2019,HUN,2,1456721.1275510201,energy
2019,IDN,83,979513681.2704082,non-energy
2019,IDN,1,1630102.0408163264,energy
2019,IMN,3,111608822.3877551,non-energy
2019,IND,941,13079866093.607141,non-energy
2019,IND,32,523900600.98979586,energy
2019,IRL,98,491844160.760204,non-energy
2019,IRL,4,4718464.025510204,energy
2019,IRN,3,190721.93877551018,non-energy
2019,ISL,19,69848339.06632653,non-energy
2019,ISL,1,461862.2448979592,energy
2019,ISR,335,3748361241.7346935,non-energy
2019,ISR,17,264616514.95408162,energy
2019,ITA,172,417326688.9030612,non-energy
2019,ITA,8,6047547.076530612,energy
2019,JOR,17,33450275.28061224,non-energy
2019,JPN,524,3243984296.816326,non-energy
2019,JPN,11,163093462.08673468,energy
2019,KAZ,3,760714.2857142857,non-energy
2019,KEN,42,147071674.89795917,non-energy
2019,KEN,4,21194586.734693877,energy
2019,KHM,4,3499285.7142857146,non-energy
2019,KHM,1,1738775.5102040814,energy
2019,KOR,137,1584421405.515306,non-energy
2019,KOR,2,11338959.367346939,energy
2019,KWT,11,22305229.591836736,non-energy
2019,LBN,10,9303272.724489795,non-energy
2019,LBY,1,652040.8163265305,non-energy
2019,LCA,3,7139.846938775509,energy
2019,LIE,1,23189444.75510204,non-energy
2019,LKA,9,17026818.994897958,non-energy
2019,LTU,13,164114523.22959182,non-energy
2019,LTU,3,819891.3367346938,energy
2019,LUX,25,280709560.42346936,non-energy
2019,LUX,2,3380955.520408163,energy
2019,LVA,6,47067772.806122445,non-energy
2019,MAR,1,54336.734693877544,non-energy
2019,MEX,95,964302675.3214285,non-energy
2019,MEX,3,15377295.918367345,energy
2019,MKD,1,432969.2295918367,non-energy
2019,MLI,3,303429.36734693876,non-energy
2019,MLT,4,6965539.040816326,non-energy
2019,MLT,1,1086734.693877551,energy
2019,MMR,7,41555569.71428572,non-energy
2019,MNG,3,2390816.326530612,non-energy
2019,MUS,3,40424378.87755102,energy
2019,MWI,3,4365739.285714285,non-energy
2019,MYS,54,220193173.01020408,non-energy
2019,MYS,1,314349.96428571426,energy
2019,NGA,57,387221018.9540816,non-energy
2019,NGA,6,31751127.551020406,energy
2019,NLD,187,3237692872.3469386,non-energy
2019,NLD,23,71611050.99489796,energy
2019,NOR,68,169023025.6377551,non-energy
2019,NOR,6,43495574.8010204,energy
2019,NPL,1,19561.224489795917,non-energy
2019,NZL,30,105510440.03571428,non-energy
2019,NZL,1,696716.4795918367,energy
2019,OMN,1,1086734.693877551,non-energy
2019,PAK,15,37253265.306122445,non-energy
2019,PER,14,10873867.346938774,non-energy
2019,PHL,16,20061122.44897959,non-energy
2019,POL,87,227602144.36224487,non-energy
2019,POL,2,1296045.2295918367,energy
2019,PRI,5,7770153.0612244895,non-energy
2019,PRT,54,191923798.88265303,non-energy
2019,PRT,4,3941478.0612244895,energy
2019,PSE,1,54336.734693877544,non-energy
2019,QAT,2,2173469.387755102,non-energy
2019,ROM,25,16766098.301020406,non-energy
2019,RUS,114,1714177717.056122,non-energy
2019,RUS,4,18540179.647959184,energy
2019,RWA,2,597704.081632653,non-energy
2019,RWA,4,1155320.693877551,energy
2019,SAU,44,88379298.85714285,non-energy
2019,SAU,2,3694897.9591836734,energy
2019,SEN,2,1113903.0612244897,non-energy
2019,SGP,282,4927509037.163265,non-energy
2019,SGP,11,64041384.183673464,energy
2019,SLE,2,1535577.857142857,energy
2019,SLV,1,12823469.387755102,non-energy
2019,SMR,1,1868341.4540816324,non-energy
2019,SRB,3,1108958.418367347,non-energy
2019,SVK,4,14865639.489795918,non-energy
2019,SVK,1,5122080.551020408,energy
2019,SVN,6,13931230.224489795,non-energy
2019,SVN,1,3695810.81632653,energy
2019,SWE,209,1649997939.3826528,non-energy
2019,SWE,22,1301440764.1071427,energy
2019,SYC,1,716624.3724489795,non-energy
2019,TAN,2,239081.63265306118,non-energy
2019,TAN,1,9997959.18367347,energy
2019,THA,27,128132031.13775508,non-energy
2019,TTO,1,10867346.93877551,non-energy
2019,TTO,1,28127.95408163265,energy
2019,TUN,9,1959862.989795918,non-energy
2019,TUR,107,84913768.20918366,non-energy
2019,TUR,6,4454525.510204081,energy
2019,TWN,32,171589455.03061223,non-energy
2019,TWN,3,1836581.632653061,energy
2019,UGA,6,20256734.69387755,non-energy
2019,UGA,1,54336.734693877544,energy
2019,UKR,13,19883427.19897959,non-energy
2019,URY,3,34884183.67346939,non-energy
2019,USA,7906,147376856360.92346,non-energy
2019,USA,348,9934793533.775509,energy
2019,VEN,1,1086734.693877551,energy
2019,VNM,36,668313782.6785713,non-energy
2019,ZAF,38,78877121.08163264,non-energy
