year,country_ISO3,technology_field,number_of_companies
2015.0,GIN,Other Energy,1.0
2015.0,GRC,Energy Efficiency,1.1666666666666665
2015.0,GRC,Other Energy,0.8333333333333333
2015.0,GTM,Solar,1.0
2015.0,HKG,Energy Efficiency,2.0
2015.0,HKG,Fossil Fuels,2.0
2015.0,HKG,Other Renewables,1.0
2015.0,HND,Grid,1.0
2015.0,HRV,Energy Efficiency,1.0
2015.0,HUN,Energy Efficiency,1.5
2015.0,HUN,Hybrid and Electric mobility,1.0
2015.0,HUN,Other Energy,0.25
2015.0,HUN,Solar,0.25
2015.0,IDN,Energy Efficiency,1.0
2015.0,IDN,Grid,0.5
2015.0,IDN,Hybrid and Electric mobility,1.0
2015.0,IDN,Solar,0.5
2015.0,IND,Energy Efficiency,13.0
2015.0,IND,Fossil Fuels,5.333333333333333
2015.0,IND,Grid,2.25
2015.0,IND,Hybrid and Electric mobility,7.0
2015.0,IND,Other Energy,13.75
2015.0,IND,Other Renewables,3.3333333333333335
2015.0,IND,Solar,19.833333333333332
2015.0,IND,Storage (not electromobility),1.1666666666666665
2015.0,IND,Wind,0.3333333333333333
2015.0,IRL,Energy Efficiency,4.0
2015.0,IRL,Fossil Fuels,1.5
2015.0,IRL,Hybrid and Electric mobility,1.0
2015.0,IRL,Other Energy,1.0
2015.0,IRL,Other Renewables,1.0
2015.0,IRL,Solar,0.5
2015.0,IRN,Energy Efficiency,1.0
2015.0,ISL,Other Energy,1.5
2015.0,ISL,Other Renewables,1.5
2015.0,ISR,Energy Efficiency,14.666666666666666
2015.0,ISR,Fossil Fuels,2.0
2015.0,ISR,Grid,0.5
2015.0,ISR,Other Energy,4.166666666666667
2015.0,ISR,Other Renewables,0.8333333333333333
2015.0,ISR,Solar,1.8333333333333333
2015.0,ITA,Energy Efficiency,6.933333333333334
2015.0,ITA,Grid,2.0
2015.0,ITA,Hybrid and Electric mobility,5.0
2015.0,ITA,Other Energy,3.033333333333333
2015.0,ITA,Other Renewables,1.2
2015.0,ITA,Solar,0.8333333333333333
2015.0,JAM,Other Energy,1.0
2015.0,JAM,Other Renewables,0.5
2015.0,JAM,Solar,0.5
2015.0,JPN,Energy Efficiency,6.0
2015.0,JPN,Fossil Fuels,2.5
2015.0,JPN,Grid,3.0
2015.0,JPN,Hybrid and Electric mobility,2.0
2015.0,JPN,Other Energy,9.75
2015.0,JPN,Other Renewables,4.75
2015.0,KEN,Energy Efficiency,0.5
2015.0,KEN,Other Energy,0.5
2015.0,KEN,Other Renewables,0.5
2015.0,KEN,Solar,1.5
2015.0,KOR,Bioenergy,1.0
2015.0,KOR,Energy Efficiency,5.0
2015.0,KOR,Hybrid and Electric mobility,1.0
2015.0,KOR,Other Energy,3.0
2015.0,KOR,Other Renewables,1.0
2015.0,LKA,Other Renewables,1.0
2015.0,LTU,Energy Efficiency,1.0
2015.0,LTU,Hybrid and Electric mobility,2.0
2015.0,LVA,Energy Efficiency,1.25
2015.0,LVA,Grid,0.5
2015.0,LVA,Other Energy,0.25
2015.0,MEX,Energy Efficiency,2.3333333333333335
2015.0,MEX,Fossil Fuels,1.0
2015.0,MEX,Other Energy,2.8333333333333335
2015.0,MEX,Solar,3.8333333333333335
2015.0,MYS,Fossil Fuels,0.5
2015.0,MYS,Other Energy,1.5
2015.0,MYS,Other Renewables,0.5
2015.0,MYS,Solar,0.5
2015.0,NAM,Other Energy,0.5
2015.0,NAM,Other Renewables,0.5
2015.0,NGA,Energy Efficiency,0.3333333333333333
2015.0,NGA,Fossil Fuels,1.0
2015.0,NGA,Grid,0.3333333333333333
2015.0,NGA,Hybrid and Electric mobility,1.0
2015.0,NGA,Other Energy,2.1666666666666665
2015.0,NGA,Other Renewables,1.8333333333333333
2015.0,NGA,Solar,0.3333333333333333
2015.0,NIC,Fossil Fuels,0.3333333333333333
2015.0,NIC,Other Energy,0.3333333333333333
2015.0,NIC,Solar,0.3333333333333333
2015.0,NLD,Energy Efficiency,34.9
2015.0,NLD,Fossil Fuels,2.5
2015.0,NLD,Grid,0.2
2015.0,NLD,Hybrid and Electric mobility,5.0
2015.0,NLD,Other Energy,16.866666666666667
2015.0,NLD,Other Renewables,7.533333333333333
2015.0,NLD,Solar,9.0
2015.0,NLD,Storage (not electromobility),2.0
2015.0,NLD,Wind,2.0
2015.0,NOR,Energy Efficiency,0.5833333333333333
2015.0,NOR,Fossil Fuels,7.0
2015.0,NOR,Grid,2.25
2015.0,NOR,Other Energy,2.083333333333333
2015.0,NOR,Solar,0.5833333333333333
2015.0,NOR,Wind,0.5
2015.0,NZL,Energy Efficiency,1.0
2015.0,NZL,Fossil Fuels,1.0
2015.0,NZL,Grid,0.5
2015.0,NZL,Hybrid and Electric mobility,1.0
2015.0,NZL,Other Energy,1.5
2015.0,OMN,Grid,0.5
2015.0,OMN,Other Energy,0.5
2015.0,PAK,Energy Efficiency,1.0
2015.0,PAK,Grid,0.3333333333333333
2015.0,PAK,Other Energy,0.3333333333333333
2015.0,PAK,Other Renewables,0.3333333333333333
2015.0,PAN,Other Energy,0.5
2015.0,PAN,Solar,0.5
2015.0,PAN,Storage (not electromobility),1.0
2015.0,PER,Other Energy,1.0
2015.0,PHL,Grid,1.0
2015.0,PHL,Other Energy,1.0
2015.0,POL,Energy Efficiency,3.0
2015.0,POL,Fossil Fuels,1.0
2015.0,POL,Grid,0.5833333333333333
2015.0,POL,Hybrid and Electric mobility,2.0
2015.0,POL,Other Energy,0.8333333333333333
2015.0,POL,Other Renewables,3.333333333333333
2015.0,POL,Storage (not electromobility),0.25
2015.0,PRT,Energy Efficiency,4.5
2015.0,PRT,Other Energy,2.5
2015.0,PRT,Other Renewables,1.0
2015.0,PRT,Solar,1.5
2015.0,PRT,Wind,1.5
2015.0,ROM,Fossil Fuels,2.0
2015.0,ROM,Hybrid and Electric mobility,1.0
2015.0,ROM,Other Energy,1.0
2015.0,ROM,Other Renewables,1.0
2015.0,RUS,Fossil Fuels,1.8333333333333333
2015.0,RUS,Hybrid and Electric mobility,3.0
2015.0,RUS,Other Energy,0.8333333333333333
2015.0,RUS,Other Renewables,0.3333333333333333
2015.0,SEN,Other Energy,1.5
2015.0,SEN,Solar,0.5
2015.0,SGP,Energy Efficiency,2.5
2015.0,SGP,Fossil Fuels,1.0
2015.0,SGP,Grid,1.3333333333333333
2015.0,SGP,Other Energy,1.5833333333333333
2015.0,SGP,Other Renewables,0.5833333333333333
2015.0,SGP,Storage (not electromobility),1.0
2015.0,SVK,Energy Efficiency,1.0
2015.0,SVK,Storage (not electromobility),1.0
2015.0,SVN,Energy Efficiency,1.0
2015.0,SVN,Fossil Fuels,1.0
2015.0,SWE,Energy Efficiency,4.5
2015.0,SWE,Fossil Fuels,1.5
2015.0,SWE,Grid,4.0
2015.0,SWE,Hybrid and Electric mobility,3.0
2015.0,SWE,Other Energy,7.833333333333333
2015.0,SWE,Other Renewables,3.6666666666666665
2015.0,SWE,Solar,1.0
2015.0,SWE,Wind,0.5
2015.0,TAN,Fossil Fuels,1.0
2015.0,TAN,Other Energy,1.0
2015.0,THA,Other Energy,1.0
2015.0,THA,Other Renewables,0.5
2015.0,THA,Solar,0.5
2015.0,TTO,Fossil Fuels,1.0
2015.0,TUR,Grid,1.0
2015.0,TUR,Other Energy,4.333333333333333
2015.0,TUR,Other Renewables,0.5
2015.0,TUR,Solar,1.8333333333333333
2015.0,TUR,Wind,0.3333333333333333
2015.0,TWN,Energy Efficiency,1.0
2015.0,TWN,Hybrid and Electric mobility,1.0
2015.0,TWN,Wind,1.0
2015.0,UGA,Energy Efficiency,0.3333333333333333
2015.0,UGA,Fossil Fuels,0.6666666666666666
2015.0,UGA,Other Energy,1.1666666666666665
2015.0,UGA,Other Renewables,1.8333333333333333
2015.0,UGA,Solar,1.0
2015.0,UKR,Energy Efficiency,2.1666666666666665
2015.0,UKR,Fossil Fuels,1.0
2015.0,UKR,Grid,0.5
2015.0,UKR,Other Energy,0.8333333333333333
2015.0,UKR,Solar,1.0
2015.0,UKR,Wind,0.5
2015.0,USA,Bioenergy,0.3333333333333333
2015.0,USA,Energy Efficiency,133.0
2015.0,USA,Fossil Fuels,90.83333333333333
2015.0,USA,Grid,10.616666666666667
2015.0,USA,Hybrid and Electric mobility,35.0
2015.0,USA,Hydrogen and Fuel Cells,0.41666666666666663
2015.0,USA,Other Energy,124.36666666666666
2015.0,USA,Other Renewables,79.48333333333333
2015.0,USA,Solar,42.583333333333336
2015.0,USA,Storage (not electromobility),12.616666666666667
2015.0,USA,Wind,1.75
2015.0,VEN,Fossil Fuels,1.0
2015.0,VNM,Energy Efficiency,1.0
2015.0,VNM,Other Energy,1.0
2015.0,ZAF,Energy Efficiency,2.0
2015.0,ZAF,Grid,1.0
2015.0,ZAF,Other Energy,1.0
2015.0,ZAF,Other Renewables,2.5
2015.0,ZAF,Solar,1.5
2016.0,ARE,Energy Efficiency,1.0
2016.0,ARE,Fossil Fuels,1.5
2016.0,ARE,Grid,0.3333333333333333
2016.0,ARE,Nuclear,0.3333333333333333
2016.0,ARE,Other Energy,1.1666666666666665
2016.0,ARE,Other Renewables,0.6666666666666666
2016.0,AUS,Energy Efficiency,6.333333333333333
2016.0,AUS,Fossil Fuels,2.5
2016.0,AUS,Grid,1.0
2016.0,AUS,Other Energy,9.5
2016.0,AUS,Other Renewables,5.666666666666667
2016.0,AUS,Solar,2.5
2016.0,AUS,Storage (not electromobility),2.0
2016.0,AUS,Wind,0.5
2016.0,AUT,Energy Efficiency,0.75
2016.0,AUT,Grid,0.25
2016.0,AUT,Hybrid and Electric mobility,1.0
2016.0,AUT,Other Energy,0.25
2016.0,AUT,Other Renewables,0.25
2016.0,AUT,Solar,0.5
2016.0,BAH,Other Renewables,1.0
2016.0,BEL,Energy Efficiency,4.5
2016.0,BEL,Fossil Fuels,0.5
2016.0,BEL,Grid,0.5
2016.0,BEL,Hybrid and Electric mobility,2.0
2016.0,BEL,Other Renewables,1.5
2016.0,BEL,Solar,1.0
2016.0,BGD,Other Energy,0.5
2016.0,BGD,Other Renewables,0.5
2016.0,BIH,Energy Efficiency,1.0
2016.0,BLR,Hybrid and Electric mobility,1.0
2016.0,BMU,Fossil Fuels,0.5
2016.0,BMU,Other Energy,0.5
2016.0,BRA,Bioenergy,1.0
2016.0,BRA,Energy Efficiency,10.566666666666666
2016.0,BRA,Fossil Fuels,3.2
2016.0,BRA,Other Energy,5.7
2016.0,BRA,Other Renewables,3.3333333333333335
2016.0,BRA,Solar,3.2
2016.0,BWA,Grid,1.0
2016.0,CAN,Energy Efficiency,22.53333333333333
2016.0,CAN,Fossil Fuels,15.666666666666666
2016.0,CAN,Grid,5.7
2016.0,CAN,Hybrid and Electric mobility,4.0
2016.0,CAN,Other Energy,22.53333333333333
2016.0,CAN,Other Renewables,15.7
2016.0,CAN,Solar,2.3333333333333335
2016.0,CAN,Storage (not electromobility),3.2
2016.0,CAN,Wind,0.3333333333333333
2016.0,CHE,Energy Efficiency,4.0
2016.0,CHE,Fossil Fuels,0.5
2016.0,CHE,Grid,1.0
2016.0,CHE,Other Energy,1.5
2016.0,CHE,Other Renewables,0.5
2016.0,CHE,Solar,2.0
2016.0,CHE,Storage (not electromobility),0.5
2016.0,CHL,Energy Efficiency,1.8
2016.0,CHL,Hybrid and Electric mobility,1.0
2016.0,CHL,Other Energy,1.2
2016.0,CHL,Other Renewables,0.5
2016.0,CHL,Solar,0.5
2016.0,CHN,Energy Efficiency,15.0
2016.0,CHN,Fossil Fuels,3.5
2016.0,CHN,Grid,0.3333333333333333
2016.0,CHN,Hybrid and Electric mobility,21.0
2016.0,CHN,Other Energy,10.333333333333334
2016.0,CHN,Other Renewables,2.8333333333333335
2016.0,CHN,Solar,1.0
2016.0,CIV,Other Renewables,1.0
2016.0,COL,Energy Efficiency,1.0
2016.0,CYM,Fossil Fuels,1.0
2016.0,CYP,Energy Efficiency,1.0
2016.0,DEU,Energy Efficiency,16.583333333333332
2016.0,DEU,Fossil Fuels,1.0833333333333333
2016.0,DEU,Grid,2.5
2016.0,DEU,Hybrid and Electric mobility,7.0
2016.0,DEU,Other Energy,17.666666666666668
2016.0,DEU,Other Renewables,7.083333333333333
2016.0,DEU,Solar,5.416666666666667
2016.0,DEU,Storage (not electromobility),2.833333333333333
2016.0,DEU,Wind,0.8333333333333333
2016.0,DNK,Energy Efficiency,3.8333333333333335
2016.0,DNK,Fossil Fuels,1.0
2016.0,DNK,Grid,1.0
2016.0,DNK,Hybrid and Electric mobility,4.0
2016.0,DNK,Other Energy,3.333333333333333
2016.0,DNK,Other Renewables,2.333333333333333
2016.0,DNK,Solar,0.5
2016.0,DNK,Storage (not electromobility),1.0
2016.0,DNK,Wind,1.0
2016.0,EGY,Energy Efficiency,1.6666666666666665
2016.0,EGY,Fossil Fuels,1.0
2016.0,EGY,Other Energy,1.3333333333333333
2016.0,EGY,Solar,1.0
2016.0,ESP,Energy Efficiency,6.333333333333333
2016.0,ESP,Fossil Fuels,2.0
2016.0,ESP,Grid,1.0
2016.0,ESP,Hybrid and Electric mobility,4.0
2016.0,ESP,Other Energy,4.333333333333333
2016.0,ESP,Other Renewables,5.333333333333333
2016.0,ESP,Solar,2.0
2016.0,ESP,Wind,1.0
2016.0,EST,Energy Efficiency,2.0
2016.0,EST,Hydrogen and Fuel Cells,0.25
2016.0,EST,Other Energy,0.75
2016.0,EST,Other Renewables,2.0
2016.0,EST,Storage (not electromobility),1.0
2016.0,FIN,Energy Efficiency,1.5
2016.0,FIN,Fossil Fuels,0.3333333333333333
2016.0,FIN,Hybrid and Electric mobility,1.0
2016.0,FIN,Other Energy,3.333333333333333
2016.0,FIN,Other Renewables,0.8333333333333333
2016.0,FIN,Solar,1.0
2016.0,FIN,Storage (not electromobility),1.0
2016.0,FRA,Energy Efficiency,20.833333333333332
2016.0,FRA,Fossil Fuels,3.5
2016.0,FRA,Hybrid and Electric mobility,2.0
2016.0,FRA,Other Energy,11.833333333333334
2016.0,FRA,Other Renewables,5.5
2016.0,FRA,Solar,3.3333333333333335
2016.0,GBR,Bioenergy,0.3333333333333333
2016.0,GBR,Energy Efficiency,23.583333333333332
2016.0,GBR,Fossil Fuels,8.833333333333334
2016.0,GBR,Grid,4.0
2016.0,GBR,Hybrid and Electric mobility,11.0
2016.0,GBR,Hydrogen and Fuel Cells,0.25
2016.0,GBR,Nuclear,1.0
2016.0,GBR,Other Energy,26.0
2016.0,GBR,Other Renewables,14.583333333333334
2016.0,GBR,Solar,2.25
2016.0,GBR,Storage (not electromobility),2.1666666666666665
2016.0,GHA,Other Renewables,1.0
2016.0,GRC,Energy Efficiency,1.0
2016.0,GTM,Energy Efficiency,0.25
2016.0,GTM,Other Energy,0.25
2016.0,GTM,Other Renewables,0.5
2016.0,GUY,Fossil Fuels,0.5
2016.0,GUY,Other Energy,0.5
2016.0,HKG,Energy Efficiency,2.0
2016.0,HKG,Fossil Fuels,0.6666666666666666
2016.0,HKG,Hybrid and Electric mobility,1.0
2016.0,HKG,Other Energy,0.3333333333333333
2016.0,HKG,Other Renewables,1.0
2016.0,IDN,Energy Efficiency,2.5
2016.0,IDN,Other Energy,0.25
2016.0,IDN,Other Renewables,0.25
2016.0,IND,Bioenergy,0.3333333333333333
2016.0,IND,Energy Efficiency,15.0
2016.0,IND,Fossil Fuels,4.0
2016.0,IND,Hybrid and Electric mobility,15.0
2016.0,IND,Nuclear,1.0
2016.0,IND,Other Energy,18.0
2016.0,IND,Other Renewables,8.166666666666666
2016.0,IND,Solar,11.5
2016.0,IND,Wind,1.0
2016.0,IRL,Energy Efficiency,4.0
2016.0,IRL,Other Energy,1.0
2016.0,ISR,Energy Efficiency,17.0
2016.0,ISR,Fossil Fuels,1.5
2016.0,ISR,Grid,1.3333333333333333
2016.0,ISR,Hybrid and Electric mobility,1.0
2016.0,ISR,Other Energy,2.9166666666666665
2016.0,ISR,Other Renewables,2.0
2016.0,ISR,Solar,3.0
2016.0,ISR,Storage (not electromobility),0.25
2016.0,ITA,Energy Efficiency,3.7333333333333334
2016.0,ITA,Fossil Fuels,1.0
2016.0,ITA,Grid,0.3333333333333333
2016.0,ITA,Hybrid and Electric mobility,4.0
2016.0,ITA,Other Energy,2.283333333333333
2016.0,ITA,Other Renewables,3.95
2016.0,ITA,Storage (not electromobility),0.7
2016.0,JOR,Fossil Fuels,0.5
2016.0,JOR,Other Energy,0.5
2016.0,JPN,Energy Efficiency,3.0
2016.0,JPN,Grid,1.1666666666666665
2016.0,JPN,Hybrid and Electric mobility,1.0
2016.0,JPN,Other Energy,6.666666666666667
2016.0,JPN,Other Renewables,5.333333333333333
2016.0,JPN,Solar,0.8333333333333333
2016.0,KEN,Energy Efficiency,0.6666666666666666
2016.0,KEN,Hybrid and Electric mobility,1.0
2016.0,KEN,Other Energy,1.8333333333333333
2016.0,KEN,Solar,1.5
2016.0,KHM,Other Renewables,1.0
2016.0,KOR,Energy Efficiency,3.0
2016.0,KOR,Hybrid and Electric mobility,3.0
2016.0,KOR,Other Energy,4.333333333333333
2016.0,KOR,Other Renewables,3.1666666666666665
2016.0,KOR,Solar,0.5
2016.0,KOR,Storage (not electromobility),2.0
2016.0,LTU,Other Energy,1.5
2016.0,LTU,Other Renewables,0.5
2016.0,LUX,Fossil Fuels,1.0
2016.0,LVA,Energy Efficiency,2.5
2016.0,LVA,Other Energy,0.25
2016.0,LVA,Other Renewables,0.25
2016.0,MAR,Energy Efficiency,0.5
2016.0,MAR,Other Energy,1.0
2016.0,MAR,Other Renewables,0.5
2016.0,MEX,Energy Efficiency,0.5
2016.0,MEX,Other Energy,1.3333333333333333
2016.0,MEX,Other Renewables,0.8333333333333333
2016.0,MEX,Solar,2.0
2016.0,MEX,Storage (not electromobility),0.3333333333333333
2016.0,MMR,Grid,0.5
2016.0,MMR,Other Energy,0.5
2016.0,NGA,Energy Efficiency,0.5
2016.0,NGA,Fossil Fuels,0.5
2016.0,NGA,Grid,0.3333333333333333
2016.0,NGA,Other Energy,1.0833333333333333
2016.0,NGA,Other Renewables,1.25
2016.0,NGA,Solar,2.333333333333333
2016.0,NLD,Energy Efficiency,24.833333333333332
2016.0,NLD,Fossil Fuels,6.333333333333333
2016.0,NLD,Grid,0.5
2016.0,NLD,Hybrid and Electric mobility,6.0
2016.0,NLD,Hydrogen and Fuel Cells,0.5
2016.0,NLD,Other Energy,11.833333333333334
2016.0,NLD,Other Renewables,10.0
2016.0,NLD,Solar,6.333333333333333
2016.0,NLD,Storage (not electromobility),3.1666666666666665
2016.0,NLD,Wind,2.5
2016.0,NOR,Energy Efficiency,4.5
2016.0,NOR,Fossil Fuels,4.166666666666667
2016.0,NOR,Grid,0.5
2016.0,NOR,Hybrid and Electric mobility,2.0
2016.0,NOR,Other Energy,5.916666666666667
2016.0,NOR,Other Renewables,1.1666666666666665
2016.0,NOR,Solar,1.75
2016.0,NOR,Storage (not electromobility),1.0
2016.0,NZL,Other Energy,1.5
2016.0,NZL,Other Renewables,0.5
2016.0,PAK,Other Energy,1.0
2016.0,POL,Energy Efficiency,3.75
2016.0,POL,Grid,2.5
2016.0,POL,Hybrid and Electric mobility,1.0
2016.0,POL,Other Energy,1.75
2016.0,POL,Solar,1.0
2016.0,PRI,Other Energy,0.5
2016.0,PRI,Other Renewables,0.5
2016.0,PRT,Energy Efficiency,0.3333333333333333
2016.0,PRT,Grid,1.0
2016.0,PRT,Other Energy,1.8333333333333333
2016.0,PRT,Other Renewables,0.3333333333333333
2016.0,PRT,Solar,1.5
2016.0,ROM,Energy Efficiency,3.0
2016.0,ROM,Solar,1.0
2016.0,RUS,Energy Efficiency,2.5
2016.0,RUS,Fossil Fuels,0.5
2016.0,RUS,Other Energy,0.5
2016.0,RUS,Solar,0.5
2016.0,RWA,Energy Efficiency,1.0
2016.0,RWA,Grid,0.5
2016.0,RWA,Other Renewables,1.5
2016.0,SAU,Energy Efficiency,1.0
2016.0,SAU,Other Energy,1.0
2016.0,SGP,Energy Efficiency,3.5
2016.0,SGP,Fossil Fuels,1.5
2016.0,SGP,Hybrid and Electric mobility,2.0
2016.0,SGP,Other Energy,3.75
2016.0,SGP,Solar,1.75
2016.0,SGP,Storage (not electromobility),1.5
2016.0,SLE,Grid,0.3333333333333333
2016.0,SLE,Other Energy,0.3333333333333333
2016.0,SLE,Solar,0.3333333333333333
2016.0,SOM,Other Energy,0.5
2016.0,SOM,Solar,0.5
2016.0,SRB,Energy Efficiency,1.0
2016.0,SUR,Other Energy,0.5
2016.0,SUR,Other Renewables,0.5
2016.0,SVK,Other Renewables,1.0
2016.0,SVK,Storage (not electromobility),1.0
2016.0,SVN,Hybrid and Electric mobility,1.0
2016.0,SVN,Other Energy,1.0
2016.0,SVN,Other Renewables,1.0
2016.0,SWE,Energy Efficiency,2.333333333333333
2016.0,SWE,Fossil Fuels,0.6666666666666666
2016.0,SWE,Grid,0.5
2016.0,SWE,Hybrid and Electric mobility,4.0
2016.0,SWE,Other Energy,5.916666666666667
2016.0,SWE,Other Renewables,3.25
2016.0,SWE,Solar,2.0
2016.0,SWE,Storage (not electromobility),1.3333333333333333
2016.0,TAN,Other Energy,0.3333333333333333
2016.0,TAN,Solar,0.3333333333333333
2016.0,TAN,Storage (not electromobility),0.3333333333333333
2016.0,THA,Energy Efficiency,1.0
2016.0,TUR,Energy Efficiency,3.3333333333333335
2016.0,TUR,Fossil Fuels,1.0
2016.0,TUR,Other Energy,1.3333333333333333
2016.0,TUR,Other Renewables,0.3333333333333333
2016.0,TWN,Hybrid and Electric mobility,1.0
2016.0,TWN,Other Energy,1.0
2016.0,UGA,Other Energy,1.0
2016.0,UGA,Other Renewables,1.0
2016.0,UGA,Solar,1.0
2016.0,UKR,Energy Efficiency,3.0
2016.0,UKR,Fossil Fuels,0.5
2016.0,UKR,Grid,0.5
2016.0,UKR,Other Energy,1.5
2016.0,UKR,Solar,3.5
2016.0,USA,Energy Efficiency,101.01190476190476
2016.0,USA,Fossil Fuels,67.4
2016.0,USA,Grid,13.709523809523809
2016.0,USA,Hybrid and Electric mobility,24.0
2016.0,USA,Hydrogen and Fuel Cells,0.2
2016.0,USA,Nuclear,0.3333333333333333
2016.0,USA,Other Energy,135.8595238095238
2016.0,USA,Other Renewables,59.52619047619048
2016.0,USA,Solar,30.099999999999998
2016.0,USA,Storage (not electromobility),21.159523809523808
2016.0,USA,Wind,1.7
2016.0,ZAF,Other Energy,2.5
2016.0,ZAF,Other Renewables,1.0
2016.0,ZAF,Solar,0.5
2016.0,ZAF,Wind,2.0
2016.0,ZMB,Energy Efficiency,0.3333333333333333
2016.0,ZMB,Other Energy,0.8333333333333333
2016.0,ZMB,Other Renewables,0.5
2016.0,ZMB,Solar,0.3333333333333333
2017.0,ARE,Energy Efficiency,1.7333333333333334
2017.0,ARE,Fossil Fuels,1.0
2017.0,ARE,Grid,1.0
2017.0,ARE,Other Energy,2.2
2017.0,ARE,Other Renewables,1.0
2017.0,ARE,Solar,1.5333333333333332
2017.0,ARE,Storage (not electromobility),0.5333333333333333
2017.0,ARG,Energy Efficiency,1.0
2017.0,ARG,Solar,0.5
2017.0,ARG,Wind,0.5
2017.0,AUS,Energy Efficiency,7.333333333333333
2017.0,AUS,Fossil Fuels,3.1666666666666665
2017.0,AUS,Grid,1.25
2017.0,AUS,Hybrid and Electric mobility,3.0
2017.0,AUS,Other Energy,6.75
2017.0,AUS,Other Renewables,3.5
2017.0,AUS,Solar,1.75
2017.0,AUS,Storage (not electromobility),2.25
2017.0,AUT,Energy Efficiency,0.5
2017.0,AUT,Other Energy,1.0
2017.0,AUT,Other Renewables,0.5
2017.0,AZE,Energy Efficiency,0.25
2017.0,AZE,Other Energy,0.25
2017.0,AZE,Other Renewables,0.5
2017.0,BEL,Energy Efficiency,4.0
2017.0,BEL,Hybrid and Electric mobility,1.0
2017.0,BEL,Other Energy,3.5
2017.0,BEL,Other Renewables,0.5
2017.0,BGD,Energy Efficiency,1.0
2017.0,BIH,Other Energy,0.5
2017.0,BIH,Other Renewables,0.5
2017.0,BMU,Other Energy,1.0
2017.0,BRA,Energy Efficiency,8.166666666666666
2017.0,BRA,Fossil Fuels,4.5
2017.0,BRA,Hybrid and Electric mobility,1.0
2017.0,BRA,Other Energy,4.666666666666667
2017.0,BRA,Other Renewables,2.333333333333333
2017.0,BRA,Solar,3.333333333333333
2017.0,BRB,Other Energy,0.5
2017.0,BRB,Other Renewables,0.5
2017.0,CAN,Energy Efficiency,11.7
2017.0,CAN,Fossil Fuels,17.03333333333333
2017.0,CAN,Grid,4.25
2017.0,CAN,Hybrid and Electric mobility,4.0
2017.0,CAN,Hydrogen and Fuel Cells,0.25
2017.0,CAN,Other Energy,25.78333333333333
2017.0,CAN,Other Renewables,14.733333333333334
2017.0,CAN,Solar,1.0833333333333333
2017.0,CAN,Storage (not electromobility),2.583333333333333
2017.0,CAN,Wind,0.5833333333333333
2017.0,CHE,Energy Efficiency,7.883333333333334
2017.0,CHE,Grid,1.0
2017.0,CHE,Hybrid and Electric mobility,4.0
2017.0,CHE,Other Energy,9.116666666666667
2017.0,CHE,Other Renewables,7.416666666666667
2017.0,CHE,Solar,3.3333333333333335
2017.0,CHE,Storage (not electromobility),0.75
2017.0,CHE,Wind,0.5
2017.0,CHL,Energy Efficiency,2.25
2017.0,CHL,Fossil Fuels,0.25
2017.0,CHL,Other Energy,0.25
2017.0,CHL,Other Renewables,0.25
2017.0,CHN,Energy Efficiency,11.666666666666666
2017.0,CHN,Fossil Fuels,0.6666666666666666
2017.0,CHN,Grid,0.5
2017.0,CHN,Hybrid and Electric mobility,13.0
2017.0,CHN,Other Energy,6.5
2017.0,CHN,Other Renewables,2.3333333333333335
2017.0,CHN,Solar,2.0
2017.0,CHN,Storage (not electromobility),0.3333333333333333
2017.0,COL,Energy Efficiency,1.0
2017.0,COL,Other Energy,0.3333333333333333
2017.0,COL,Other Renewables,0.6666666666666666
2017.0,CRI,Other Energy,1.0
2017.0,CZE,Energy Efficiency,3.0
2017.0,DEU,Energy Efficiency,14.0
2017.0,DEU,Fossil Fuels,0.3333333333333333
2017.0,DEU,Grid,4.333333333333333
2017.0,DEU,Hybrid and Electric mobility,11.0
2017.0,DEU,Nuclear,1.0
2017.0,DEU,Other Energy,8.5
2017.0,DEU,Other Renewables,5.916666666666666
2017.0,DEU,Solar,4.083333333333333
2017.0,DEU,Storage (not electromobility),2.8333333333333335
2017.0,DNK,Energy Efficiency,1.0
2017.0,DNK,Fossil Fuels,1.5
2017.0,DNK,Other Energy,2.5
2017.0,DNK,Other Renewables,1.0
2017.0,DNK,Solar,0.5
2017.0,DNK,Wind,0.5
2017.0,ECU,Other Energy,1.0
2017.0,EGY,Energy Efficiency,1.0
2017.0,EGY,Hybrid and Electric mobility,1.0
2017.0,EGY,Other Energy,0.5
2017.0,EGY,Other Renewables,0.5
2017.0,ESP,Energy Efficiency,9.0
2017.0,ESP,Fossil Fuels,1.0
2017.0,ESP,Grid,2.5
2017.0,ESP,Hybrid and Electric mobility,5.0
2017.0,ESP,Other Energy,9.5
2017.0,ESP,Other Renewables,4.833333333333333
2017.0,ESP,Solar,2.8333333333333335
2017.0,ESP,Storage (not electromobility),0.3333333333333333
2017.0,EST,Energy Efficiency,1.0
2017.0,EST,Other Renewables,2.0
2017.0,FIN,Energy Efficiency,1.0
2017.0,FIN,Fossil Fuels,1.0
2017.0,FIN,Hybrid and Electric mobility,1.0
2017.0,FIN,Other Energy,1.0
2017.0,FIN,Storage (not electromobility),1.0
2017.0,FRA,Energy Efficiency,8.583333333333334
2017.0,FRA,Fossil Fuels,0.6666666666666666
2017.0,FRA,Grid,0.8333333333333333
2017.0,FRA,Hybrid and Electric mobility,4.0
2017.0,FRA,Other Energy,9.916666666666666
2017.0,FRA,Other Renewables,5.75
